Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	197	0.274877	0.000766	33.175953	0.275640	0.710686	0.010897	0.605504	0.050982	49	0.000000	0.452257	0.799828	0.763667	0.153006	0.816794	0.581375	0.169492	197	0.100000
2	1646	0.504863	0.001185	27.628252	0.353599	0.647129	0.099353	0.633304	0.007410	45	0.081633	0.463205	0.792857	0.726786	0.241830	0.791667	0.552561	0.166667	1646	0.100000
3	2823	0.855139	0.003379	29.012581	0.216917	0.782580	-0.089162	0.620179	0.027980	53	-0.081633	0.317234	0.703704	0.699589	0.013699	0.752381	0.432573	0.036364	2823	0.100000
4	3173	0.096103	0.006230	43.600933	0.106503	0.761573	-0.059926	0.587294	0.079523	51	-0.040816	0.333411	0.825635	0.800231	0.127166	0.780488	0.364453	0.105263	3173	0.100000
5	3692	0.324663	0.006706	21.395121	0.326340	0.721738	-0.004484	0.614930	0.036208	47	0.040816	0.370119	0.850137	0.837305	0.078872	0.742268	0.468218	0.040816	3692	0.100000
6	4219	0.130079	0.002145	28.187456	0.135084	0.690052	0.039615	0.579807	0.091257	50	-0.020408	0.226290	0.782963	0.753334	0.120121	0.791667	0.272997	0.107143	4219	0.100000
7	4740	0.114462	0.002298	33.018391	0.117739	0.677114	0.057622	0.610097	0.043782	49	0.000000	0.284709	0.684871	0.640107	0.124380	0.774194	0.359726	0.125000	4740	0.100000
8	5879	0.219567	0.001190	37.630936	0.220509	0.724146	-0.007836	0.606369	0.049626	46	0.061224	0.459432	0.805261	0.804249	0.005169	0.801802	0.548663	0.021277	5879	0.100000
9	7493	0.164859	0.005537	39.777798	0.167417	0.743482	-0.034747	0.641179	-0.004932	53	-0.081633	0.412824	0.855013	0.826844	0.162679	0.794643	0.439633	0.053571	7493	0.100000
10	7732	0.119140	0.002797	30.683113	0.124334	0.717233	0.001785	0.624385	0.021388	53	-0.081633	0.240044	0.810175	0.793216	0.082011	0.788462	0.287273	0.070175	7732	0.100000
