Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	313	0.106580	0.002451	27.017889	0.107775	0.603072	0.047993	0.523580	0.063140	46	0.041667	0.235951	0.761115	0.699466	0.205131	0.774510	0.349187	0.163636	313	0.100000
2	497	0.321921	0.000379	23.392019	0.321924	0.579500	0.085204	0.543013	0.028368	45	0.062500	0.375582	0.792818	0.742403	0.195710	0.790698	0.509307	0.150943	497	0.100000
3	576	0.137002	0.006470	35.466949	0.146307	0.649217	-0.024850	0.573050	-0.025379	47	0.020833	0.290129	0.757115	0.717900	0.139013	0.773196	0.395200	0.060000	576	0.100000
4	1779	0.254886	0.007181	25.462681	0.257041	0.595899	0.059318	0.567667	-0.015745	45	0.062500	0.466203	0.829995	0.789939	0.190688	0.806452	0.532874	0.166667	1779	0.100000
5	1897	0.132674	0.007802	26.360676	0.139270	0.692573	-0.093291	0.561537	-0.004777	51	-0.062500	0.331361	0.819098	0.802491	0.084082	0.783019	0.402941	0.120690	1897	0.100000
6	2515	0.306725	0.008907	22.152523	0.315243	0.692632	-0.093385	0.589904	-0.055535	44	0.083333	0.549843	0.779537	0.763703	0.067010	0.759036	0.504786	0.063830	2515	0.100000
7	2638	0.148382	0.002057	24.382839	0.149849	0.600462	0.052114	0.568546	-0.017320	44	0.083333	0.211310	0.832298	0.824016	0.047060	0.682540	0.220144	0.063830	2638	0.100000
8	2910	0.132464	0.006525	26.627201	0.136944	0.576928	0.089265	0.590769	-0.057082	51	-0.062500	0.309903	0.822863	0.804325	0.094738	0.738636	0.341285	0.089286	2910	0.100000
9	2950	0.147459	0.003345	30.731443	0.151264	0.586450	0.074233	0.572320	-0.024071	51	-0.062500	0.355859	0.826683	0.805241	0.110091	0.817308	0.398881	0.105263	2950	0.100000
10	3358	0.151673	0.004694	31.516006	0.152861	0.594087	0.062178	0.544594	0.025539	45	0.062500	0.315675	0.795569	0.788462	0.033596	0.746988	0.362650	0.081633	3358	0.100000
