Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	674	0.976509	0.005810	29.530546	0.308447	0.495996	-0.006233	0.575541	-0.026739	43	0.065217	0.353134	0.859202	0.843311	0.101414	0.814433	0.516598	0.085106	674	0.100000
2	958	0.132672	0.006537	29.299992	0.143488	0.506346	-0.027231	0.540209	0.036291	46	0.000000	0.231674	0.745518	0.730080	0.057196	0.800000	0.384608	0.061224	958	0.100000
3	3358	0.151673	0.004694	31.516006	0.152660	0.505824	-0.026172	0.573468	-0.023041	43	0.065217	0.342014	0.799405	0.797280	0.010483	0.752809	0.387954	0.044444	3358	0.100000
4	3374	0.068710	0.004731	35.738293	0.074805	0.478054	0.030166	0.534557	0.046375	43	0.065217	0.239191	0.791776	0.768582	0.100227	0.772152	0.290819	0.188679	3374	0.100000
5	3833	0.146991	0.007879	23.012684	0.150304	0.465570	0.055491	0.546563	0.024957	43	0.065217	0.361130	0.875777	0.852096	0.160106	0.795181	0.416066	0.156863	3833	0.100000
6	4142	0.204391	0.001222	24.286758	0.204867	0.505779	-0.026081	0.542834	0.031608	44	0.043478	0.193492	0.801342	0.757482	0.180851	0.756098	0.347293	0.120000	4142	0.100000
7	6782	0.065196	0.005564	31.672487	0.071501	0.454273	0.078410	0.521716	0.069283	50	-0.086957	0.173041	0.845467	0.821043	0.136482	0.800000	0.279463	0.090909	6782	0.100000
8	8255	0.120838	0.004631	27.105698	0.121988	0.528949	-0.073085	0.578942	-0.032805	43	0.065217	0.309003	0.812163	0.800393	0.058966	0.756757	0.357941	0.122449	8255	0.100000
9	10638	0.329248	0.009723	17.691553	0.334648	0.515362	-0.045521	0.572782	-0.021817	42	0.086957	0.334215	0.705819	0.703150	0.008992	0.710145	0.430386	0.023256	10638	0.100000
10	11504	0.106979	0.009622	28.979286	0.119386	0.515548	-0.045899	0.514587	0.082001	46	0.000000	0.261467	0.871673	0.855781	0.110192	0.770115	0.349440	0.178571	11504	0.100000
11	11852	0.136525	0.007105	26.289919	0.143791	0.513617	-0.041981	0.506638	0.096182	47	-0.021739	0.366540	0.859649	0.768318	0.394209	0.790000	0.475014	0.129630	11852	0.100000
12	12745	0.067501	0.009579	37.202530	0.076427	0.448419	0.090286	0.573945	-0.023892	44	0.043478	0.202118	0.821950	0.802167	0.100000	0.770270	0.212210	0.083333	12745	0.100000
13	14785	0.207789	0.006946	19.185179	0.210539	0.455914	0.075082	0.507741	0.094213	43	0.065217	0.226681	0.790471	0.759926	0.127228	0.746667	0.374074	0.156863	14785	0.100000
14	14876	0.147105	0.005542	21.161655	0.152288	0.528852	-0.072889	0.525310	0.062871	44	0.043478	0.285551	0.881417	0.876243	0.041802	0.773810	0.347971	0.063830	14876	0.100000
15	16500	0.507607	0.005222	19.937134	0.508068	0.456331	0.074235	0.567786	-0.012904	43	0.065217	0.423899	0.783170	0.755529	0.113065	0.785714	0.553369	0.122449	16500	0.100000
16	16861	0.206840	0.000369	23.823374	0.207108	0.481946	0.022269	0.578300	-0.031661	48	-0.043478	0.313624	0.877542	0.820424	0.318073	0.784091	0.377927	0.111111	16861	0.100000
17	17188	0.248123	0.007737	14.818595	0.249429	0.519344	-0.053600	0.535004	0.045577	44	0.043478	0.266938	0.802797	0.793939	0.042988	0.732394	0.407400	0.063830	17188	0.100000
18	18110	0.099100	0.007010	31.826813	0.111649	0.509635	-0.033903	0.567249	-0.011946	49	-0.065217	0.285791	0.821139	0.801321	0.099746	0.744186	0.346459	0.057692	18110	0.100000
19	18501	0.260868	0.009709	22.232866	0.263878	0.492603	0.000650	0.558658	0.003379	50	-0.086957	0.341280	0.891044	0.847297	0.286486	0.793478	0.469575	0.122807	18501	0.100000
20	19661	0.151677	0.003015	30.862213	0.153102	0.449702	0.087684	0.525146	0.063163	44	0.043478	0.306941	0.922629	0.894065	0.269634	0.793814	0.457571	0.185185	19661	0.100000
21	20173	0.215106	0.001618	23.752319	0.215275	0.506488	-0.027519	0.530366	0.053851	43	0.065217	0.149216	0.690663	0.677100	0.042003	0.734177	0.268713	0.122449	20173	0.100000
22	21080	0.106008	0.003156	31.629328	0.107969	0.482603	0.020938	0.536048	0.043714	42	0.086957	0.277736	0.783784	0.702703	0.272726	0.775281	0.357010	0.176471	21080	0.100000
23	22936	0.136304	0.008170	25.989979	0.137180	0.474571	0.037231	0.553483	0.012611	43	0.065217	0.290926	0.763386	0.746557	0.066399	0.762500	0.499261	0.104167	22936	0.100000
24	25142	0.774334	0.001183	17.735584	0.260176	0.500075	-0.014508	0.506518	0.096395	43	0.065217	0.292946	0.743796	0.684105	0.188961	0.671233	0.403140	0.173077	25142	0.100000
25	25607	0.091668	0.009580	30.415586	0.104126	0.461805	0.063131	0.564848	-0.007663	49	-0.065217	0.350945	0.868567	0.843471	0.160327	0.806452	0.420040	0.092593	25607	0.100000
26	25621	0.132324	0.001609	26.273647	0.133109	0.536301	-0.088002	0.540150	0.036398	44	0.043478	0.199929	0.816503	0.781881	0.158730	0.780488	0.294834	0.185185	25621	0.100000
27	26128	0.185692	0.008233	27.943737	0.193609	0.496018	-0.006278	0.595735	-0.062764	45	0.021739	0.382576	0.826424	0.807629	0.097702	0.800000	0.367369	0.117647	26128	0.100000
28	26811	0.075704	0.006354	42.643173	0.080006	0.470887	0.044704	0.505161	0.098816	50	-0.086957	0.201732	0.809268	0.774634	0.153680	0.779817	0.356861	0.152542	26811	0.100000
29	27465	0.135101	0.000881	29.058153	0.136446	0.525123	-0.065324	0.561447	-0.001596	50	-0.086957	0.379158	0.839201	0.823437	0.089283	0.804124	0.419568	0.107143	27465	0.100000
30	28764	0.080751	0.007748	41.129715	0.086765	0.478949	0.028350	0.510008	0.090169	47	-0.021739	0.196209	0.811341	0.789531	0.103628	0.776596	0.291469	0.145455	28764	0.100000
31	31089	0.141029	0.004668	29.763317	0.144641	0.483594	0.018926	0.573796	-0.023626	47	-0.021739	0.330605	0.792721	0.752622	0.162096	0.818182	0.431575	0.113208	31089	0.100000
32	32328	0.143797	0.009973	35.830399	0.150340	0.532297	-0.079878	0.519225	0.073726	45	0.021739	0.257503	0.832246	0.768406	0.275656	0.800000	0.439127	0.181818	32328	0.100000
33	32612	0.171276	0.007629	20.839489	0.175266	0.528934	-0.073055	0.571574	-0.019662	46	0.000000	0.179249	0.886038	0.864379	0.159704	0.756757	0.223079	0.178571	32612	0.100000
34	34969	0.369334	0.002250	19.182379	0.370492	0.532245	-0.079772	0.591097	-0.054490	48	-0.043478	0.390560	0.736783	0.726659	0.037036	0.770833	0.491801	0.058824	34969	0.100000
35	34973	0.158008	0.007025	32.374496	0.168072	0.482968	0.020196	0.511395	0.087694	50	-0.086957	0.370564	0.870130	0.773956	0.425467	0.810811	0.498653	0.152542	34973	0.100000
36	36126	0.085644	0.002100	31.601933	0.089685	0.468188	0.050181	0.525578	0.062392	48	-0.043478	0.168740	0.830973	0.805949	0.128954	0.780488	0.256681	0.127273	36126	0.100000
37	37331	0.167047	0.005532	26.904579	0.170296	0.518889	-0.052677	0.507353	0.094905	43	0.065217	0.298116	0.846547	0.719693	0.452554	0.775281	0.410898	0.188679	37331	0.100000
38	37668	0.122839	0.003519	25.640070	0.127898	0.479433	0.027367	0.536555	0.042810	43	0.065217	0.200698	0.738767	0.699582	0.130436	0.753247	0.279591	0.122449	37668	0.100000
39	37951	0.057850	0.006608	40.995155	0.060966	0.447972	0.091194	0.517764	0.076333	48	-0.043478	0.219620	0.843682	0.777681	0.296874	0.784314	0.323953	0.157895	37951	0.100000
40	38159	0.131362	0.004399	23.193695	0.136984	0.476570	0.033177	0.527831	0.058374	45	0.021739	0.371980	0.786768	0.720102	0.238181	0.766667	0.477380	0.081633	38159	0.100000
41	38542	0.104721	0.002343	33.069229	0.108494	0.502513	-0.019455	0.519881	0.072555	44	0.043478	0.208463	0.787335	0.730343	0.211350	0.756410	0.324173	0.120000	38542	0.100000
42	38608	0.190862	0.004566	22.020943	0.193745	0.522267	-0.059530	0.547995	0.022403	44	0.043478	0.218459	0.895476	0.890336	0.046871	0.769231	0.333804	0.063830	38608	0.100000
43	38975	0.163861	0.009685	37.736511	0.172013	0.531887	-0.079046	0.580299	-0.035227	50	-0.086957	0.422402	0.856300	0.841287	0.094593	0.817391	0.565591	0.107143	38975	0.100000
44	39503	0.480324	0.008466	12.525739	0.393641	0.519500	-0.053918	0.555422	0.009153	43	0.065217	0.261823	0.781035	0.774622	0.028456	0.750000	0.395281	0.065217	39503	0.100000
45	39694	0.149445	0.006287	14.920424	0.154124	0.452334	0.082344	0.529247	0.055847	42	0.086957	0.218293	0.861290	0.848387	0.085106	0.706897	0.329622	0.106383	39694	0.100000
46	40429	0.216581	0.005821	25.119644	0.219096	0.444072	0.099106	0.515795	0.079846	45	0.021739	0.189324	0.835054	0.832822	0.013355	0.774648	0.299825	0.081633	40429	0.100000
47	40467	0.114493	0.003768	38.704445	0.121522	0.480052	0.026112	0.567637	-0.012638	49	-0.065217	0.392956	0.856276	0.848810	0.049383	0.834951	0.451716	0.109091	40467	0.100000
48	41020	0.371506	0.003611	22.448387	0.381855	0.480977	0.024236	0.591827	-0.055793	44	0.043478	0.406443	0.791124	0.766522	0.105373	0.787500	0.586369	0.137255	41020	0.100000
49	41212	0.078736	0.000923	43.106533	0.080473	0.501715	-0.017836	0.541805	0.033444	47	-0.021739	0.245074	0.849251	0.833247	0.095976	0.812500	0.368770	0.113208	41212	0.100000
50	41534	0.068355	0.002188	45.080574	0.069072	0.451141	0.084764	0.510127	0.089956	49	-0.065217	0.175776	0.866737	0.827075	0.229358	0.828829	0.343337	0.257576	41534	0.100000
51	42856	0.088754	0.003009	26.768606	0.092599	0.449090	0.088924	0.516033	0.079420	42	0.086957	0.166146	0.784922	0.734479	0.189978	0.788235	0.290354	0.207547	42856	0.100000
52	43917	0.117454	0.002923	31.470707	0.121318	0.504623	-0.023736	0.577152	-0.029613	48	-0.043478	0.259185	0.807888	0.802253	0.028492	0.775281	0.386168	0.058824	43917	0.100000
53	44263	0.129206	0.000787	37.318985	0.130020	0.514325	-0.043418	0.531574	0.051696	47	-0.021739	0.277167	0.868506	0.813793	0.293827	0.777778	0.407782	0.096154	44263	0.100000
54	44309	0.115213	0.005030	29.932598	0.119630	0.471335	0.043797	0.559762	0.001410	45	0.021739	0.327781	0.781576	0.756663	0.102382	0.804598	0.378978	0.117647	44309	0.100000
55	44650	0.754611	0.000937	18.733395	0.470440	0.535682	-0.086746	0.554273	0.011201	44	0.043478	0.301821	0.688425	0.685814	0.008310	0.793103	0.638139	0.063830	44650	0.100000
56	46222	0.849135	0.000701	18.610291	0.447077	0.487151	0.011709	0.514020	0.083012	42	0.086957	0.328300	0.706789	0.676697	0.093077	0.780220	0.536274	0.086957	46222	0.100000
57	49235	0.094218	0.008245	28.770754	0.102796	0.494251	-0.002693	0.535213	0.045204	47	-0.021739	0.150735	0.846605	0.817686	0.158622	0.716216	0.204227	0.175439	49235	0.100000
58	51190	0.132370	0.009030	35.080379	0.138569	0.534698	-0.084749	0.535422	0.044832	50	-0.086957	0.214490	0.816004	0.749592	0.265217	0.783019	0.310202	0.107143	51190	0.100000
