Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	42	0.814927	0.009963	19.410301	0.762145	0.623408	-0.096927	0.528681	0.095183	43	0.085106	0.483530	0.648137	0.623891	0.064464	0.760000	0.702975	0.085106	42	0.100000
2	313	0.106580	0.002451	27.017889	0.111595	0.586614	-0.032187	0.576973	0.012533	48	-0.021277	0.261803	0.877815	0.870726	0.054838	0.753086	0.257921	0.040000	313	0.100000
3	749	0.560674	0.004818	24.071735	0.562804	0.512565	0.098108	0.527577	0.097072	43	0.085106	0.539095	0.806919	0.773934	0.145908	0.814815	0.697278	0.104167	749	0.100000
4	789	0.134756	0.009559	28.707361	0.149266	0.579254	-0.019236	0.552424	0.054547	46	0.021277	0.374486	0.827875	0.706620	0.413303	0.752809	0.451270	0.163636	789	0.100000
5	958	0.132672	0.006537	29.299992	0.136669	0.599791	-0.055372	0.584892	-0.001021	45	0.042553	0.338373	0.831740	0.826482	0.030304	0.746835	0.405258	0.042553	958	0.100000
6	1579	0.271534	0.007034	20.698904	0.274226	0.571059	-0.004816	0.549740	0.059142	43	0.085106	0.330943	0.801378	0.791045	0.049451	0.771084	0.400716	0.085106	1579	0.100000
7	1752	0.310659	0.008493	16.710836	0.320681	0.570917	-0.004566	0.535258	0.083926	44	0.063830	0.339032	0.780318	0.780318	0.000000	0.733333	0.380955	0.000000	1752	0.100000
8	1897	0.132674	0.007802	26.360676	0.145732	0.513460	0.096533	0.536779	0.081323	44	0.063830	0.216645	0.811498	0.782085	0.134971	0.780220	0.388274	0.169811	1897	0.100000
9	2119	0.190966	0.000359	31.239515	0.191004	0.584512	-0.028486	0.595496	-0.019169	46	0.021277	0.324321	0.665238	0.662560	0.007937	0.783505	0.433890	0.041667	2119	0.100000
10	2515	0.306725	0.008907	22.152523	0.313750	0.583736	-0.027122	0.554154	0.051586	43	0.085106	0.266122	0.595513	0.583975	0.027735	0.762500	0.366354	0.044444	2515	0.100000
11	3210	0.183581	0.002750	27.048054	0.184487	0.594444	-0.045964	0.607965	-0.040508	48	-0.021277	0.438583	0.831508	0.804904	0.136363	0.818182	0.461606	0.111111	3210	0.100000
12	3411	0.959379	0.005585	28.090446	0.235783	0.520119	0.084816	0.566787	0.029966	48	-0.021277	0.495857	0.823902	0.769268	0.236786	0.765957	0.508483	0.111111	3411	0.100000
13	4740	0.114462	0.002298	33.018391	0.117551	0.575996	-0.013502	0.557898	0.045179	51	-0.085106	0.250010	0.889518	0.863618	0.189912	0.789474	0.334378	0.150000	4740	0.100000
14	4915	0.193822	0.005366	22.838242	0.198389	0.591693	-0.041122	0.548711	0.060903	47	0.000000	0.309992	0.821861	0.816187	0.030866	0.744186	0.410217	0.060000	4915	0.100000
15	5128	0.999511	0.003596	22.084543	0.403779	0.584176	-0.027896	0.570694	0.023279	49	-0.042553	0.320997	0.812397	0.804169	0.042017	0.784314	0.513980	0.075472	5128	0.100000
16	5216	0.283093	0.008618	21.959103	0.284691	0.570858	-0.004461	0.572872	0.019552	44	0.063830	0.316799	0.842411	0.828125	0.083115	0.788235	0.453038	0.102041	5216	0.100000
17	5879	0.219567	0.001190	37.630936	0.220039	0.616339	-0.084488	0.547040	0.063762	49	-0.042553	0.467576	0.816688	0.724047	0.335713	0.816000	0.618495	0.155172	5879	0.100000
18	7567	0.178898	0.000543	30.904839	0.179055	0.530693	0.066210	0.579508	0.008194	48	-0.021277	0.572245	0.812023	0.759065	0.219801	0.827586	0.591950	0.142857	7567	0.100000
19	9084	0.228449	0.003883	27.990154	0.230016	0.573520	-0.009146	0.565593	0.032008	43	0.085106	0.477373	0.787049	0.745330	0.163815	0.778947	0.514208	0.140000	9084	0.100000
20	10683	0.569831	0.001626	19.023626	0.570060	0.603363	-0.061657	0.589307	-0.008576	43	0.085106	0.330807	0.762417	0.731695	0.114505	0.776596	0.456865	0.156863	10683	0.100000
21	10773	0.142174	0.003135	30.774025	0.144691	0.595302	-0.047473	0.526757	0.098476	44	0.063830	0.243618	0.768484	0.749056	0.077420	0.759494	0.333004	0.102041	10773	0.100000
22	11023	0.125950	0.000433	25.807873	0.126430	0.528486	0.070094	0.568740	0.026623	43	0.085106	0.206847	0.772587	0.765914	0.028509	0.746988	0.308335	0.065217	11023	0.100000
23	11566	0.135220	0.000037	35.136520	0.135239	0.615548	-0.083097	0.569262	0.025729	51	-0.085106	0.398419	0.718811	0.710407	0.029019	0.790476	0.478774	0.089286	11566	0.100000
24	11852	0.136525	0.007105	26.289919	0.139963	0.569560	-0.002178	0.564549	0.033795	49	-0.042553	0.213562	0.806275	0.800299	0.029924	0.797619	0.266214	0.020000	11852	0.100000
25	12189	0.154373	0.002809	25.657940	0.155278	0.539530	0.050661	0.573394	0.018659	49	-0.042553	0.212873	0.820249	0.811586	0.045977	0.797619	0.275619	0.092593	12189	0.100000
26	12553	0.129368	0.005280	37.995388	0.131076	0.620843	-0.092413	0.593244	-0.015315	48	-0.021277	0.199807	0.765265	0.738806	0.101298	0.800000	0.295757	0.058824	12553	0.100000
27	12878	0.219278	0.002302	21.788761	0.222444	0.576339	-0.014105	0.563073	0.036322	43	0.085106	0.229121	0.771215	0.752867	0.074246	0.758621	0.322227	0.085106	12878	0.100000
28	13080	0.181859	0.008756	33.259377	0.187106	0.623057	-0.096310	0.590575	-0.010746	50	-0.063830	0.541664	0.902875	0.865967	0.275362	0.796116	0.565039	0.122807	13080	0.100000
29	13495	0.356249	0.005628	15.364686	0.360721	0.546935	0.037632	0.547950	0.062205	43	0.085106	0.387127	0.788169	0.754929	0.135633	0.743902	0.524257	0.122449	13495	0.100000
30	13669	0.457590	0.001834	22.014387	0.441508	0.556465	0.020863	0.596630	-0.021109	43	0.085106	0.328334	0.676596	0.616076	0.157635	0.761905	0.567091	0.065217	13669	0.100000
31	13825	0.078811	0.003554	33.983238	0.080536	0.556525	0.020758	0.561731	0.038620	51	-0.085106	0.211678	0.818231	0.803838	0.073370	0.752941	0.289584	0.072727	13825	0.100000
32	14426	0.139011	0.001233	27.655039	0.139420	0.603520	-0.061933	0.581701	0.004441	49	-0.042553	0.307171	0.765292	0.762447	0.011977	0.733333	0.357473	0.039216	14426	0.100000
33	14508	0.190127	0.003350	30.323881	0.191166	0.611723	-0.076366	0.610992	-0.045690	48	-0.021277	0.347002	0.899540	0.860429	0.280219	0.811321	0.461235	0.111111	14508	0.100000
34	17238	0.097090	0.006717	32.591965	0.103069	0.575078	-0.011888	0.572021	0.021007	49	-0.042553	0.280892	0.759205	0.729749	0.108992	0.756098	0.374734	0.092593	17238	0.100000
35	17313	0.109103	0.000178	35.368557	0.109378	0.596063	-0.048811	0.561194	0.039538	49	-0.042553	0.319261	0.823058	0.803007	0.101783	0.734694	0.382742	0.075472	17313	0.100000
36	18922	0.140054	0.000072	36.101498	0.140101	0.560664	0.013476	0.535675	0.083212	47	0.000000	0.252616	0.761411	0.713693	0.166667	0.770833	0.391425	0.113208	18922	0.100000
37	18987	0.193728	0.007102	23.665812	0.200587	0.605526	-0.065462	0.602521	-0.031192	50	-0.063830	0.336684	0.810738	0.805315	0.027855	0.725000	0.351209	0.038462	18987	0.100000
38	19290	0.281618	0.008213	26.685883	0.286496	0.556965	0.019984	0.555422	0.049417	43	0.085106	0.374693	0.832359	0.755360	0.314741	0.804598	0.481258	0.188679	19290	0.100000
39	19390	0.200710	0.000012	25.101641	0.200716	0.532513	0.063008	0.594273	-0.017076	50	-0.063830	0.293105	0.841678	0.836716	0.030388	0.784091	0.445339	0.038462	19390	0.100000
40	19396	0.249362	0.006655	21.817463	0.253804	0.566816	0.002650	0.546906	0.063991	47	0.000000	0.314061	0.828328	0.802302	0.131647	0.767442	0.486526	0.096154	19396	0.100000
41	19461	0.348731	0.004514	20.808077	0.349034	0.609210	-0.071944	0.546071	0.065421	44	0.063830	0.265188	0.821664	0.816721	0.026968	0.750000	0.431498	0.120000	19461	0.100000
42	20268	0.181836	0.000408	27.796818	0.182458	0.548889	0.034194	0.601343	-0.029175	49	-0.042553	0.390869	0.722985	0.707463	0.053061	0.801980	0.444681	0.039216	20268	0.100000
43	20954	0.189528	0.009120	30.616781	0.193095	0.608650	-0.070960	0.569233	0.025780	44	0.063830	0.451198	0.764023	0.739523	0.094061	0.765957	0.519364	0.102041	20954	0.100000
44	21920	0.992018	0.000935	29.744780	0.702593	0.611096	-0.075264	0.619956	-0.061031	43	0.085106	0.554142	0.764745	0.758118	0.027397	0.843284	0.778093	0.065217	21920	0.100000
45	22351	0.660632	0.008493	16.853621	0.664582	0.551469	0.029654	0.531276	0.090742	45	0.042553	0.388055	0.758355	0.755784	0.010526	0.793478	0.678033	0.062500	22351	0.100000
46	22364	0.228639	0.004469	27.621445	0.230639	0.522692	0.080289	0.536257	0.082216	43	0.085106	0.343771	0.793473	0.776425	0.076254	0.797619	0.453953	0.085106	22364	0.100000
47	22415	0.210549	0.002840	31.506866	0.213826	0.575802	-0.013161	0.570068	0.024351	44	0.063830	0.350779	0.843211	0.779739	0.288168	0.778947	0.443897	0.200000	22415	0.100000
48	22971	0.116577	0.007049	25.911083	0.123662	0.611387	-0.075775	0.591291	-0.011971	47	0.000000	0.286993	0.847564	0.829715	0.104816	0.724138	0.362141	0.078431	22971	0.100000
49	23538	0.146176	0.004873	23.075911	0.153428	0.567644	0.001194	0.527085	0.097914	44	0.063830	0.210751	0.809850	0.735978	0.279792	0.734940	0.332427	0.137255	23538	0.100000
50	24183	0.123127	0.000897	24.122515	0.123409	0.590298	-0.038669	0.560970	0.039921	45	0.042553	0.246283	0.764438	0.746201	0.071859	0.716418	0.298294	0.081633	24183	0.100000
