0000000000000000	00000000000	00000000000000000	00001000001	000000000000000000001	00000000000000	010000000000000
0000000000000000	00000000000	00010000000000000	00000000000	000000000000000000000	00100000000000	001000000000000
0000000000000000	00000000000	00000000000000000	00000000100	010000010000000000000	00000000000000	000000000001000
0000000001000000	00000000000	00000000000000000	00100000000	000000000001000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000000	00000000100	000000010000000000000	00000000000000	000000000001000
0000000000000000	00000000000	00000000000000110	01000000000	000000000000000000000	00000000000001	000000000000000
0000000000000000	00000000000	00000000000000000	00001000000	000000000000000000001	00000000000000	000000000000000
0000000000001000	00000000000	00001000000000000	00000000000	000000000010000000000	00000000000000	000000000000000
0000000000010000	00000000000	10000000000000000	00000000000	000000000100000000000	00000000000000	000100000000000
0000000000000001	00000000000	00000000000000000	00000000000	000000000000000000000	00100000000000	000000000000000
0010010000000000	00000000010	00000001000000000	00000000000	000000000000010001000	00000000100000	000000000000000
0000000000000000	00000000000	00000000000000000	00001000001	000000000000000000001	00000000000000	010000000000000
0000000000000000	00000000000	00000000000000000	00000000000	000000000000000000000	00000000000000	000000000000000
0000000100000000	00000000000	01000000000100000	00000000000	000000000000000000000	00100000000000	000000000000000
1000100000000010	00000001000	00100000010000000	00000000000	000000000000000000000	01000000000000	000000000000000
0000000000000000	00100000000	00000000000000000	10000000100	000000000000000000000	00000000000000	000000000001000
0000000000010000	00000000000	10000000000000000	00000000000	000000000100000000000	00000000000000	000100000000000
0000010000000000	00000000010	00000001000000000	00000000000	000000000000010001000	00000000100000	000000000000000
0000000000000000	00000000000	00000000100000110	00000000000	000000000000000000000	00010000000001	000000000000000
0000000001000000	00000000000	00000000000000000	00000000000	000000000001000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000000	00000000000	000000000000000000000	00000000000000	000000000000000
0000000000010000	00000000000	10000000000000000	00000000000	000000000100000000000	00000000000000	000100100000000
0000000000000000	00000000000	00000000100000110	00000000000	000000000000000000000	00010000000001	000000000000000
0000000000000000	00000000000	00000000000000000	00001000000	000100000000000000001	00000000000000	000000010000000
0000000000000000	00000000000	00000000100000110	00000000000	000000000000000000000	00010000000001	000000000000000
0000000000000000	00000000000	00010000000000000	00000000000	000000000000000000000	00100000000000	001000000000000
0000010000000000	00000000010	00000001000000000	00000000000	000000000000010001000	00000000100000	000000000000000
0000000000000000	00000000000	00000000000000000	00000001000	000000000000000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000110	00000000000	000000000000000000000	00000000000001	000000000000000
0000000001000000	00000000000	00000000000000000	00000000000	000000000001000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000110	00000000000	000000000000000000000	00000000000001	000000000000000
0000000000000000	00000000000	00000000000000000	00000000000	001000000000000000000	00000000000000	000000000000000
0000010000000000	00000000010	00000001000000000	00010000000	000000000000010001000	00000000100000	000000000000000
0000000000000000	00000000000	00010000000000000	00000000000	000000000000000000000	00100000000000	001000000000000
0000000000010000	00000000000	10000000000000000	00000000000	000000000100000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000000	00000000010	100001000000000000000	00000000000000	000000000000000
0000000000000000	00000100000	00000000000000110	00000000000	000000000000000000000	00000000000001	000000000000000
0000000000000000	00000000000	00000000000000000	00000000000	000000000000000000000	00000000000000	000000000000000
0000000000001000	10000000000	00001000000000000	00000000000	000000000000000000000	00000000000000	000000000000000
0000000000000000	00000000000	00000000000000000	00000000100	010000010000000000000	00000000000000	000000000001000
0010010000000000	00000000010	00000001000000000	00000000000	000000000000010001000	00000000100000	000000000000000
0000000000000000	00000000000	00000000100000110	00000000000	000000000000000000000	00010000000001	000000000000000
0000000000000000	00000000000	00000000000000000	00000000000	000000000000000000000	00000000000000	000000000101000
0000000000000000	00000000000	00000000000000110	00000000000	000000000000000000000	00000000000001	000000000000000
