000000000000	000000000000000000	10000000001000	000000000000	001000	00010000000	00000000
000000000000	000000000000000000	10000000001000	000000000000	001000	00010000000	00000000
000000000100	000000000000000000	00000000000000	000100000000	010000	00000000000	00001000
000000000000	000000000000000000	00000000000000	000000000010	000000	00000010000	00000010
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000000
000000000000	000001000000000000	00000000000000	000000000010	000000	00000010000	00000010
000000000000	000000000000000000	00000000000000	000001000100	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000000100	000000	00000000000	00000000
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000000
000000000000	000000000000000000	00000000000000	000001000100	000000	00000000000	00000000
100000000000	000000000000000000	00100010000000	000000000000	000010	00000100000	00000000
000000000000	000000000000000000	11000000010000	000000000000	000000	00010000000	00000000
000000000000	000000000000000000	10000000001000	000000000000	001000	00010000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000001000100	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000000100	000000	00000000000	00000000
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000000
000000000000	010000001000000001	00000000000000	000000000001	000000	00100000000	00000000
000000000000	000000000000000000	00000000000000	000000100000	100000	00000000000	10000000
000000000000	000000000000000000	00000100000000	000000000010	000000	00000010000	00000010
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000000
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000000
000000001000	000000010000000000	00000000000101	000000000010	000000	00000010000	00000010
000000000000	000000000000000000	00000000000000	000000001100	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000100000000000	10000000000000	000000000000	000001	00011000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000000100	000000	00000000000	00100000
000000000000	010000001000000001	00000001000000	000000000001	000000	00100000000	00000000
000000000000	000000000000000000	00000000000000	000000100000	100000	00000000000	10000000
000000000000	000000000000000000	00000000000000	000001000100	000000	00000000000	00000000
000000010000	000000000000000000	00000000000010	000010010000	000000	00000000000	00000000
000000000000	000000000100000000	00000000000000	100000000000	000000	00000000000	00000000
000000000000	000000000000000000	10000000000000	000000000000	000001	00010000000	00000000
000000000000	000000000100000000	00000000000000	100000000000	000000	00000000000	00000000
000000000000	010000001000000001	00000000000000	000000000001	000000	00100000000	00000000
000000000000	010000001000000001	00000000000000	000000000001	000000	00100000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000100000	000000000010	000000	00000011000	00000010
000010000000	000000000000000000	00000000000000	000000000100	000000	00000000001	00000100
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	10000000000000	000000000000	000001	00010000000	00000000
000000000100	000000000000000000	00000000000000	000100000000	010000	00000000000	00001000
000000010000	000000000000000000	00000000000010	000010010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	100000000000	000000	00000000000	00000000
000000000000	001000000000000000	00000000000000	001000000000	000000	00000000100	00000000
000000000000	000000000000000000	00000000000000	000000100000	100000	00000000000	10000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000000000000000000	00000000000000	000000010000	000000	00000000000	00000000
000000000000	000010000000000000	11000000010000	000000000000	000000	00010000000	00000000
000000000001	000000000000000000	00000000000000	000000000010	000000	00000010000	00000010
000001000000	000000000000000000	00000000000000	000000000100	000000	00000000000	00000000
001100000000	000000000000000000	00011000000000	000000000000	000000	10000000000	00000000
