000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000101000000	0001000000000	100000000000	000000000000	0000000010000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000010	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000010000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000100000	0000000000000	000000000000	000000000000	0000000000001000000	00000000100000000000	0000000100000000	000000000
000000000000010	0000000000000	000000000000	000000000000	0010000000000000010	00000000000000010000	0000000000000000	000000001
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000010	0000000000000	000000000000	000000000000	0000000000000000010	00000000000000010000	0000000000000000	000000001
000000000000000	0000000000000	000000000000	001000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000100000
000000000000010	0000000000000	000000000000	000000000000	0000000000000000010	00000000000000010000	0000000000000000	000000001
000000000000000	0000000000000	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000010	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0100000000000000000	00000000000000000000	0010000000000000	100000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000100010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000100000	0000000000000	000000000000	000000000000	0000000000001000000	00000000100000000000	0000000100000000	000010000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
100000000000001	0000000000000	001001000000	000000000000	0000000000000000000	00000000000000000000	1000000000000000	000000000
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000001000000	000000001000	000000001010	0000010000000000000	00000000000000000000	0000000001000000	000000000
010100001000000	0001000000000	100000000000	000000000000	0000000000000000000	00000000000000100000	0000000000000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0100000000000000000	00000000000000000000	0010000000000000	100000000
000100001000000	0001000000000	100000000000	000000100000	0000000000000000000	00000000000000000000	0000000000000010	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000010
000010000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000010000000000	0000000000000000	000000010
000000000000000	0000000000010	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000110000000	0000001001000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0001000000000000000	01000000000000000000	0100000000001000	000000000
000000000000100	0000100000000	000000000000	000000000001	0100000000000000000	00000000000000000000	0010000000000000	100000000
000000000000010	0000000000000	000000000000	000000000000	0000000000000000010	00000000000000010000	0000000000000000	000000001
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000100	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000001000000	0001000000000	100000000000	000010000000	0000000010000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001001000000000	00000000000001000000	0000000000000000	000000000
000000000000010	0000000000000	000000000000	000000000000	0000000000000000010	00000000000000010001	0000000000000000	000000001
000000000000000	0000000001000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000010	0000000000000	000000000000	000000000000	0010000000000000010	00000000000000010000	0000000000000000	000000001
000000000000100	0000100000000	000000000000	000000000001	0100000000000000000	00000000000000000000	0000000000000000	100000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000010000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00100000000000000000	0000000000000000	001000000
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000100	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000010000	00000000000000000000	0000001001000000	000001000
000000000000000	0000100000000	000000000000	000000000001	0000000000000001000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000100000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000001000	0000000001000000	000000000
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000001	000000010000	000000000000	0000000000000000001	00011000000000000000	0000000000000001	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000110000000	0000001001000000	000000000
000000000000000	0010000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000100001000000	0001000000000	100000000000	000000000000	0000000000000000000	00000000000000100000	0000000000000000	000000000
000000000000000	0000000000001	000000000000	000000000000	0000000000000000001	00011000000000000000	0000000000100000	000000000
000000000000000	0000000000000	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001100000000000	00000000000001000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	10000100000010000000	0000001001000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000001000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000100000000000	010000100
100000000000001	0000000000000	000001000000	000000000000	0000000000000000000	00000000000000000000	1000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000000000	0000100000000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001000000000000	00000000000001000010	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000000000010000	000000010
000100001000000	0001000000000	100000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000100	0000100000000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000010000000000	000000000
010100001010000	0001000000000	100000000000	000000000000	0000000000000000000	00000000000000100000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001001000000000	00000000000001000000	0000000000000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000001000	010000000110	0000010000100000100	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000010
000000000000000	0000100010000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000100000	000010100001	000000000000	0000000000000000000	00000000101000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
100000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	1001000000000000	000000000
000000000000000	0000100010000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000001000000	0001000000000	100000000000	000010000000	0000000010000000000	00000000000000000000	0000000000000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	10000100000010000000	0000001001000000	000000000
000000001000000	0001000000000	100000000000	000010000000	0000000010000000000	00000000000000000000	0000000000000000	000000000
000000010000000	0000000000000	010100000000	000001000000	0000001000000100000	00000001000001000000	0000000000000000	000000000
000000000000000	0100000000100	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000001000000	000000001000	000000001010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000000	0000000000100	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000001000
000000000000000	0000000000001	000000000000	000000000000	0000000000000000001	00011000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000000	0000000000001	000000000000	000000000000	0000000000000000000	00001000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	100000000000	0000000000000000000	00000000000000000000	0000000000000000	000000010
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000100	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000100000000	000001000000	0000001000000000000	00000000000001000010	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000100	0000000000000000	000000010
000100001000000	0001000000000	100000000000	000000100000	0000000000000000000	00000000000000000000	0000000000000010	000000000
001000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000010000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000000000	0000000000000	000000001000	000000000110	1000010000100000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000000010	0000000000000000000	00000000000000000000	0000001001000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000001000	000000000110	0000010000100000100	00000000000000000000	0000000001000000	000000000
000100001000000	1001000000000	100000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000100	0000000000000000	000000010
000000000000000	0000100010000	000000000000	000000000001	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000010
000000000000000	0000000000000	000000000000	000000010000	0000100000000000000	00000000000000000000	0000000000000000	000000000
000100001000000	0001000000000	100000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000000
000000000000010	0000000000000	000000000000	000000000000	0000000000000000010	00000000000000010000	0000000000000000	000000001
000000000000000	0000000000000	000000001000	000000000110	0000010000100000100	00000000000000000000	0000000001000000	000000000
000000000001000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000110000000	000000000100	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000000000	0000000000000000000	00000000000000000000	0000000000000000	000000010
000000000000000	0000000000000	000000001000	000000000010	0000010000000000000	00000000000000000000	0000000001000000	000000000
000000000000000	0000110000000	000000000000	000000000001	0000000000000000000	00000010000000000000	0000000000000000	000000000
000000000000000	0000000000001	000000000000	000000000000	0000000000000000000	00001000000000000000	0000000000000000	000000000
000000000000000	0000000000000	000000000000	000000010000	0000000000000000000	00000000000000000000	0000000010000000	000000000
000000000000000	0000000000000	000000001000	000000000110	0000010000100000000	00000000000000000000	0000000001000000	000000000
