00000010	000000000000000	000010001000000000	0000000	00000000000000000001	00010000000010000000	000000000000000	00000000000000
00000100	000000000000000	000000000000000000	0000000	00000000000000000100	00000000000000000000	000000000000001	00000010000000
00000000	001000000000000	000000000000000000	1000010	10000000000000000000	00000000000000000000	000000000000000	00000000000000
00010000	000000000000000	000000000000000000	1000010	10010000000000000000	00000000000000000000	000000010000000	00000000000000
00000100	000000000000000	000001000000000000	0000000	00000000000000000000	00000000000000000001	100000000000000	00000000000000
10000000	000000000000000	000000000100000000	0000000	00000000000000000000	00000000000000000000	000000000000100	00000000001000
00000100	000000000000000	000001000000000000	0000000	00000000000000000000	00000000010000000001	000000000000000	00000000000000
00000000	000000000000001	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000001	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000100	000100000000000	000000000000000001	0000000	00000000000000000000	00000000000000000000	000000000000000	00001000000000
00000100	000000000000000	000001000000000000	0000000	00000000000000000000	00000000010000010001	000000000000000	00000001000000
00000000	000010000000000	000000000000000000	0000000	00000100100000000000	10000000000000000000	000100000000000	00100000000000
00000000	000000000000000	000000000000000000	1000010	10000000000000000000	00000000000000000000	000000000000000	00000000000000
00000010	000000000000000	000010001000000000	0000000	00000000000000000011	00010000000010000000	000000000000000	00000000000000
00000000	000010000000000	000000000000000000	0000000	00000100100000000000	00000000000000000000	000100000000000	00000000000000
00000000	000000000000001	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000100	000000000000000	000001000000000000	0000001	00000000000000000000	00000000000000000001	000000000000000	00000000000000
00000100	000000000000000	000001000000000000	0000000	00000000000000000000	00000000010000000001	000000000000000	00000000000000
00000100	000000000000000	000000000000000000	0000000	00000000000000000000	00000000000000000000	000000000010000	00000000000000
00000000	000000000000001	000000000000001000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000000	000100000000000000	0000000	00000000000000000000	00000000001000000000	000000001000000	00000000000001
00000100	000100000000000	000000000000000001	0000000	00000000000000000000	00000000000000000000	000000000000000	00001000000000
00000000	000000000100000	000000000001000000	0000000	00000010000010000000	00000001000100000010	000001000000000	00000100100000
00000010	000000000000000	001010001000000000	0000000	00000000000000000001	00010000000010000000	000000000000000	00000000000000
00000000	001000000000000	000000000000000000	1000010	10000000000000000000	00000000000000000000	000000000000000	00000000000000
00000000	000000000000011	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000000	000100000000000000	0000000	00000000000000000000	00000000001000000000	000000001000000	00000000000001
00000000	000000000000000	000000000000000000	1000010	10010000000100000000	00000000000000000000	000000000000000	00000000000000
00000100	000000000001000	000001000000000000	0000000	00000000000000000000	00000000000000000001	100000000000000	00000000000000
00000000	000010000000000	000000000000000000	0000000	00000100100000000000	10000000000000000000	000100000000000	00100000000000
00000100	000000000000000	000000000010000000	0000000	00000000000000000000	00000100000000000000	000000000000000	00000000000000
00000100	000000001000000	000001000000000000	0000000	00000000000000000000	00000000000000000001	000000000000000	00000000000000
00000000	000000000100000	000000000000000000	0000000	00000000000010000000	00000001000100000010	000001000000000	00000100100000
00000000	000000000000001	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000011	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000000	000000000000000000	1000010	10000000000000000000	00000000000000000000	000000000000000	00000000000000
00000100	000000001000000	000001000000000000	0000000	00000000000000000000	00000000000000000001	000000000000000	00000000000000
00000100	000100000000000	000000000000000001	0000000	00000000000000000000	00000000000000000000	000000000000000	00001000000000
00000000	000000000000000	000100000000000000	0000000	00000000000000000000	00000000100000000000	000000001000000	00000000000000
00000000	000000000000011	000000000000000000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000100	000000000000000	000000000000000000	0000000	00000000000000000000	00000100000000000000	000000000000000	00000000000000
00000000	000010000000000	000000000000000000	0000000	00000100100000000000	00000000000000000000	000100000000000	00000000000000
00000000	000000100100000	000000000000000000	0000000	00000000000010000000	00000001000100000010	000001000000000	00000100100000
00000000	000000000000000	000000000000000010	1000010	10000000000000000000	00000010000000000000	000000000000000	00000000000000
00000100	000000000000000	000000000000000000	0000000	00000000000000000000	00000000000000000000	001000000000000	00000000000000
00000000	000010000000000	000000000000000000	0010000	00000100100000000000	00000000000000000000	000100000000000	00000000000000
00000100	000000000000000	000000000000000000	0000000	00000000000000000000	00000000000000000000	001000000000000	00000000000000
00000000	000000000000001	000000000000001000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000000
00000000	000000000000000	000100000000000000	0000000	00000000000000000000	00000000001000000000	000000001000000	00000000000001
00000100	000000000000000	000000000010000000	0000000	00000000000000000000	00000100000000000000	000000000000000	00000000000000
00000010	000000000000000	000010001000000000	0000000	00000000000000000001	00010000000011000000	000000000000000	00000000000000
00000000	000000000000001	000000000000001000	0000000	00000001000000000000	00000000000000000000	000000000100000	00000000000100
00000100	000000000000000	000001000000000100	0000000	00000000000000000000	00000000000000000001	000000100000000	00000000000000
00000000	000000000000001	000000000000001000	0000000	00000001000000100000	00000000000000000000	000000000100000	00000000000000
