Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1486	0.075752	0.006551	31.515318	0.079499	0.408374	-0.024144	0.486548	-0.068906	51	-0.062500	0.199268	0.873049	0.760860	0.469136	0.775510	0.300966	0.190476	1486	0.100000
2	3796	0.100025	0.000149	34.948101	0.100213	0.414109	-0.038525	0.451395	0.008322	51	-0.062500	0.339417	0.786785	0.722932	0.230459	0.808081	0.481196	0.190476	3796	0.100000
3	4089	0.050485	0.008403	32.447075	0.055380	0.359664	0.098014	0.455228	-0.000098	46	0.041667	0.117681	0.879430	0.831664	0.283753	0.795181	0.232357	0.233333	4089	0.100000
4	5378	0.112800	0.005682	25.887045	0.116443	0.412230	-0.033812	0.498584	-0.095347	44	0.083333	0.150488	0.793036	0.767533	0.109705	0.776316	0.296108	0.153846	5378	0.100000
5	6103	0.072551	0.003084	32.172779	0.075198	0.407151	-0.021077	0.481850	-0.058584	50	-0.041667	0.140375	0.867270	0.823152	0.249469	0.787234	0.246185	0.180328	6103	0.100000
6	6187	0.135513	0.002102	25.427753	0.137183	0.433661	-0.087560	0.483088	-0.061304	50	-0.041667	0.292860	0.831123	0.740053	0.350341	0.779070	0.441268	0.074074	6187	0.100000
7	6246	0.034038	0.002078	49.351185	0.038330	0.367114	0.079331	0.451708	0.007634	52	-0.083333	0.099660	0.828965	0.814749	0.076739	0.810526	0.205785	0.161290	6246	0.100000
8	6383	0.077059	0.009908	41.408939	0.088374	0.416122	-0.043574	0.498107	-0.094299	50	-0.041667	0.224685	0.844133	0.819177	0.138015	0.804124	0.371731	0.193548	6383	0.100000
9	6415	0.099278	0.000840	28.718885	0.099581	0.392349	0.016046	0.422879	0.070969	46	0.041667	0.222803	0.878908	0.815059	0.345237	0.764045	0.387968	0.245902	6415	0.100000
10	7814	0.143163	0.001408	20.912643	0.146671	0.402938	-0.010510	0.486488	-0.068775	46	0.041667	0.241085	0.861907	0.797088	0.319446	0.739130	0.357521	0.132075	7814	0.100000
11	8807	0.047379	0.009134	43.460838	0.057631	0.400529	-0.004470	0.451679	0.007700	48	0.000000	0.200387	0.882876	0.845767	0.240604	0.797872	0.317396	0.200000	8807	0.100000
12	9023	0.083901	0.003006	26.817905	0.087277	0.362125	0.091842	0.437227	0.039449	45	0.062500	0.150473	0.823879	0.736048	0.332756	0.777778	0.310715	0.224138	9023	0.100000
13	9092	0.041242	0.005101	36.209389	0.044011	0.361156	0.094274	0.474318	-0.042038	50	-0.041667	0.157452	0.880765	0.844946	0.231012	0.802198	0.305023	0.193548	9092	0.100000
14	10289	0.050684	0.005483	34.968319	0.054824	0.374758	0.060162	0.466548	-0.024967	46	0.041667	0.115841	0.884980	0.803789	0.413793	0.818182	0.247310	0.313433	10289	0.100000
15	10361	0.063057	0.005427	41.340881	0.065595	0.373878	0.062369	0.492200	-0.081324	49	-0.020833	0.183355	0.810210	0.721922	0.317494	0.843137	0.312025	0.155172	10361	0.100000
16	11513	0.046828	0.007557	57.216091	0.053990	0.401872	-0.007836	0.483550	-0.062320	47	0.020833	0.200330	0.848548	0.761929	0.363835	0.841667	0.338499	0.265625	11513	0.100000
17	11852	0.136525	0.007105	26.289919	0.153883	0.390783	0.019973	0.483535	-0.062287	44	0.083333	0.123153	0.822738	0.801548	0.106776	0.732394	0.216924	0.120000	11852	0.100000
18	14639	0.125486	0.006398	28.404675	0.134974	0.410336	-0.029062	0.424758	0.066841	45	0.062500	0.147333	0.865577	0.702997	0.547400	0.767442	0.314287	0.210526	14639	0.100000
