Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	684	0.089865	0.002511	39.577408	0.094275	0.575511	0.030951	0.528964	0.038026	50	-0.041667	0.193819	0.838418	0.823729	0.083333	0.747475	0.278180	0.107143	684	0.100000
2	787	0.085847	0.006310	39.836788	0.094636	0.564362	0.049723	0.502611	0.085953	49	-0.020833	0.187662	0.865898	0.823041	0.242187	0.771739	0.333970	0.169492	787	0.100000
3	1163	0.110163	0.004500	23.029917	0.123969	0.604355	-0.017616	0.559091	-0.016762	50	-0.041667	0.247558	0.717414	0.716904	0.001799	0.735632	0.388288	0.019608	1163	0.100000
4	1897	0.132674	0.007802	26.360676	0.134431	0.628113	-0.057621	0.517048	0.059698	44	0.083333	0.193577	0.844615	0.816092	0.155094	0.727273	0.281973	0.120000	1897	0.100000
5	2181	0.160006	0.009144	28.927685	0.162628	0.558986	0.058776	0.516287	0.061081	49	-0.020833	0.148603	0.878711	0.849873	0.192089	0.765957	0.231793	0.155172	2181	0.100000
6	2515	0.306725	0.008907	22.152523	0.328652	0.566913	0.045429	0.569054	-0.034880	45	0.062500	0.325901	0.822734	0.819229	0.019390	0.746667	0.385372	0.062500	2515	0.100000
7	2663	0.386592	0.002020	24.398211	0.387304	0.648673	-0.092239	0.597450	-0.086522	46	0.041667	0.519610	0.837986	0.810914	0.143176	0.752688	0.550331	0.115385	2663	0.100000
8	2950	0.147459	0.003345	30.731443	0.150497	0.625757	-0.053653	0.557734	-0.014294	48	0.000000	0.343862	0.814706	0.791597	0.110887	0.777778	0.428271	0.157895	2950	0.100000
9	3638	0.127437	0.002436	33.866211	0.132082	0.586510	0.012431	0.556496	-0.012043	51	-0.062500	0.292567	0.893636	0.879840	0.114815	0.803738	0.440601	0.072727	3638	0.100000
10	4316	0.064195	0.008825	32.565899	0.072648	0.596368	-0.004169	0.513916	0.065393	47	0.020833	0.158572	0.825768	0.742314	0.323861	0.775510	0.218387	0.241935	4316	0.100000
11	5016	0.098845	0.001977	27.332857	0.099864	0.552468	0.069751	0.517182	0.059454	47	0.020833	0.151307	0.797483	0.757437	0.165093	0.733333	0.310902	0.096154	5016	0.100000
12	5188	0.088844	0.008791	39.089268	0.090600	0.633192	-0.066172	0.544982	0.008896	50	-0.041667	0.259062	0.845838	0.813599	0.172957	0.783784	0.345458	0.056604	5188	0.100000
13	5378	0.112800	0.005682	25.887045	0.116609	0.634952	-0.069135	0.579568	-0.054002	51	-0.062500	0.350907	0.807844	0.777778	0.135295	0.767677	0.396061	0.105263	5378	0.100000
14	6383	0.077059	0.009908	41.408939	0.084020	0.619142	-0.042516	0.589844	-0.072690	52	-0.083333	0.327728	0.856446	0.854821	0.011197	0.805556	0.448660	0.037037	6383	0.100000
15	6415	0.099278	0.000840	28.718885	0.099549	0.551931	0.070655	0.576675	-0.048740	52	-0.083333	0.332008	0.866612	0.854673	0.082154	0.760870	0.361584	0.103448	6415	0.100000
16	7128	0.162364	0.008184	17.778379	0.172180	0.575384	0.031165	0.578390	-0.051859	46	0.041667	0.240457	0.740407	0.713882	0.092704	0.753247	0.314709	0.061224	7128	0.100000
17	7732	0.119140	0.002797	30.683113	0.122908	0.554169	0.066888	0.535839	0.025523	51	-0.062500	0.193105	0.777705	0.744918	0.128537	0.774510	0.288953	0.120690	7732	0.100000
18	7814	0.143163	0.001408	20.912643	0.144066	0.581007	0.021697	0.537898	0.021780	46	0.041667	0.293564	0.737428	0.737428	0.000000	0.729412	0.355575	0.000000	7814	0.100000
19	8131	0.142172	0.007816	23.536959	0.144496	0.556383	0.063158	0.543535	0.011527	45	0.062500	0.203471	0.789598	0.740544	0.189066	0.738095	0.417480	0.150943	8131	0.100000
20	8549	0.222299	0.009334	29.390570	0.238152	0.550186	0.073593	0.574795	-0.045323	44	0.083333	0.386509	0.777778	0.770141	0.033222	0.808081	0.507728	0.063830	8549	0.100000
21	8813	0.571474	0.000608	25.345781	0.332660	0.623289	-0.049497	0.552499	-0.004774	45	0.062500	0.336026	0.751045	0.749651	0.005567	0.755814	0.532152	0.042553	8813	0.100000
22	8815	0.092818	0.004878	30.060616	0.094639	0.567040	0.045215	0.533543	0.029700	52	-0.083333	0.230187	0.854792	0.827686	0.157302	0.783133	0.322897	0.103448	8815	0.100000
23	9455	0.103625	0.002356	36.335884	0.104366	0.536271	0.097023	0.569665	-0.035992	52	-0.083333	0.353659	0.754975	0.690920	0.207244	0.814815	0.446885	0.118644	9455	0.100000
24	9606	0.257027	0.006266	26.274124	0.261411	0.585436	0.014239	0.577033	-0.049391	49	-0.020833	0.460000	0.830925	0.776493	0.243535	0.798246	0.575381	0.109091	9606	0.100000
25	9625	0.110601	0.005763	33.470924	0.118281	0.608166	-0.024033	0.586608	-0.066804	48	0.000000	0.356469	0.844032	0.790451	0.255698	0.783019	0.419190	0.111111	9625	0.100000
26	9858	0.113224	0.009264	33.074223	0.116472	0.568136	0.043370	0.554602	-0.008598	49	-0.020833	0.392556	0.841701	0.754873	0.354215	0.809524	0.432152	0.183333	9858	0.100000
27	10030	0.139156	0.009581	32.926517	0.150570	0.539523	0.091548	0.565877	-0.029103	49	-0.020833	0.382283	0.896258	0.850340	0.306816	0.825000	0.470233	0.183333	10030	0.100000
