Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	787	0.085847	0.006310	39.836788	0.089768	0.435988	-0.014630	0.477495	0.004694	56	-0.056604	0.139306	0.858592	0.778640	0.361185	0.787879	0.241608	0.188406	787	0.100000
2	2091	0.044553	0.001705	51.743084	0.045533	0.415459	0.033146	0.487920	-0.017036	58	-0.094340	0.178824	0.905856	0.868469	0.284244	0.830508	0.319139	0.183099	2091	0.100000
3	2591	0.071635	0.000442	54.515850	0.072300	0.391111	0.089808	0.470560	0.019150	50	0.056604	0.272252	0.887795	0.808563	0.413882	0.850000	0.464199	0.275362	2591	0.100000
4	2957	0.034920	0.004907	52.496689	0.038668	0.412058	0.041060	0.454468	0.052693	52	0.018868	0.134023	0.908756	0.833641	0.451523	0.807692	0.249458	0.235294	2957	0.100000
5	3618	0.022163	0.006456	96.029373	0.025244	0.430321	-0.001440	0.464967	0.030808	53	0.000000	0.159555	0.897035	0.785984	0.518890	0.817391	0.274157	0.283784	3618	0.100000
6	5158	0.040831	0.004727	51.273750	0.044604	0.461104	-0.073079	0.487726	-0.016632	55	-0.037736	0.132424	0.843570	0.791601	0.249372	0.805556	0.269673	0.153846	5158	0.100000
7	5573	0.075281	0.003099	33.538815	0.076548	0.391984	0.087777	0.487965	-0.017129	52	0.018868	0.135565	0.843732	0.797940	0.226629	0.761364	0.227167	0.133333	5573	0.100000
8	6078	0.019448	0.009885	86.732094	0.040524	0.403408	0.061191	0.500195	-0.042621	58	-0.094340	0.165925	0.894658	0.868136	0.201133	0.852713	0.276785	0.194444	6078	0.100000
9	6103	0.072551	0.003084	32.172779	0.077601	0.402565	0.063152	0.481119	-0.002860	49	0.075472	0.168930	0.824191	0.747187	0.304591	0.824742	0.333242	0.183333	6103	0.100000
10	7182	0.043516	0.002359	62.193405	0.045009	0.416167	0.031498	0.479136	0.001275	48	0.094340	0.195437	0.911556	0.834222	0.466488	0.818182	0.361110	0.261538	7182	0.100000
11	8331	0.032708	0.009548	67.757950	0.036852	0.404206	0.059334	0.447846	0.066496	58	-0.094340	0.131666	0.844258	0.738376	0.404710	0.847826	0.290712	0.226667	8331	0.100000
12	8492	0.032869	0.004726	62.552715	0.037152	0.459627	-0.069642	0.489605	-0.020549	58	-0.094340	0.140736	0.897919	0.835976	0.377644	0.832061	0.246962	0.183099	8492	0.100000
13	8815	0.092818	0.004878	30.060616	0.098066	0.462379	-0.076046	0.522775	-0.089688	49	0.075472	0.152971	0.744799	0.726768	0.065991	0.762500	0.172059	0.057692	8815	0.100000
14	8949	0.053553	0.007809	58.493149	0.059279	0.425518	0.009736	0.498032	-0.038114	55	-0.037736	0.302374	0.909388	0.836058	0.447294	0.823529	0.441827	0.202899	8949	0.100000
15	9236	0.166988	0.007883	24.311764	0.169726	0.445488	-0.036739	0.514945	-0.073367	49	0.075472	0.338876	0.786127	0.769312	0.072893	0.776471	0.467409	0.109091	9236	0.100000
16	9360	0.051925	0.009028	52.862705	0.060888	0.445414	-0.036565	0.524743	-0.093792	58	-0.094340	0.209693	0.924520	0.897655	0.262497	0.838983	0.316405	0.205479	9360	0.100000
17	10203	0.083697	0.009707	36.063007	0.087727	0.466286	-0.085140	0.494870	-0.031523	48	0.094340	0.207985	0.843789	0.723862	0.434299	0.769231	0.355367	0.186441	10203	0.100000
18	11621	0.112588	0.003034	35.572178	0.116598	0.472207	-0.098919	0.483670	-0.008176	51	0.037736	0.182695	0.714054	0.668109	0.138436	0.773196	0.378003	0.089286	11621	0.100000
19	11633	0.032581	0.008684	73.223015	0.042907	0.393065	0.085261	0.437152	0.088786	58	-0.094340	0.116432	0.896936	0.852368	0.301886	0.830645	0.236346	0.283951	11633	0.100000
20	11900	0.038512	0.004940	54.254513	0.043442	0.409888	0.046110	0.508069	-0.059036	58	-0.094340	0.177522	0.916912	0.886124	0.270370	0.845528	0.298379	0.171429	11900	0.100000
21	12684	0.078966	0.005761	31.262632	0.083924	0.414966	0.034292	0.441149	0.080455	49	0.075472	0.144957	0.828402	0.732544	0.358407	0.734940	0.332723	0.183333	12684	0.100000
22	13949	0.049013	0.004460	53.522007	0.056225	0.458799	-0.067716	0.519672	-0.083222	54	-0.018868	0.169587	0.880974	0.844454	0.234781	0.807692	0.280123	0.169231	13949	0.100000
23	14302	0.047822	0.002419	60.128708	0.049351	0.439411	-0.022595	0.527025	-0.098548	56	-0.056604	0.224135	0.909764	0.847756	0.407296	0.835821	0.313057	0.188406	14302	0.100000
24	14360	0.074664	0.002329	41.358662	0.075474	0.421566	0.018933	0.509352	-0.061709	49	0.075472	0.192841	0.834764	0.803648	0.158470	0.802083	0.285129	0.169492	14360	0.100000
25	14877	0.072123	0.007735	40.591805	0.079111	0.430350	-0.001510	0.504117	-0.050797	55	-0.037736	0.229512	0.861416	0.820040	0.229917	0.834646	0.293952	0.236111	14877	0.100000
26	15203	0.066651	0.005439	53.603054	0.071659	0.423229	0.015063	0.488770	-0.018808	57	-0.075472	0.137404	0.896800	0.850834	0.308156	0.838710	0.271688	0.208333	15203	0.100000
27	16176	0.038507	0.003077	64.478096	0.041464	0.422610	0.016504	0.523252	-0.090683	54	-0.018868	0.160066	0.889376	0.846004	0.281647	0.830357	0.257856	0.194030	16176	0.100000
28	16383	0.052327	0.008685	54.811180	0.057853	0.396092	0.078215	0.446846	0.068579	55	-0.037736	0.151423	0.885082	0.753253	0.534270	0.830769	0.302348	0.256757	16383	0.100000
29	17238	0.097090	0.006717	32.591965	0.103406	0.413326	0.038110	0.507846	-0.058569	50	0.056604	0.296956	0.828326	0.774984	0.237058	0.831683	0.371703	0.206349	17238	0.100000
30	17485	0.125243	0.000246	30.707497	0.125497	0.401745	0.065061	0.491142	-0.023751	52	0.018868	0.279100	0.919305	0.879469	0.330507	0.820225	0.431226	0.147541	17485	0.100000
