Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	308	0.193291	0.006604	33.522148	0.196022	0.689389	-0.052891	0.608502	-0.055600	55	-0.018519	0.388805	0.781550	0.754244	0.111110	0.826087	0.461071	0.051724	308	0.100000
2	410	0.193076	0.009547	31.656134	0.202257	0.669418	-0.022391	0.563058	0.023234	53	0.018519	0.432088	0.822485	0.809994	0.065742	0.806723	0.541659	0.053571	410	0.100000
3	565	0.102632	0.001892	50.818272	0.103148	0.666607	-0.018097	0.578256	-0.003131	53	0.018519	0.484899	0.884302	0.860402	0.171204	0.824818	0.491378	0.131148	565	0.100000
4	611	0.118238	0.006182	36.918797	0.119099	0.700306	-0.069565	0.597510	-0.036532	51	0.055556	0.291712	0.834934	0.811614	0.123785	0.796296	0.364032	0.037736	611	0.100000
5	684	0.089865	0.002511	39.577408	0.092999	0.649702	0.007722	0.580716	-0.007400	56	-0.037037	0.308621	0.861991	0.828620	0.194718	0.803279	0.411319	0.151515	684	0.100000
6	1897	0.132674	0.007802	26.360676	0.139214	0.606182	0.074189	0.533617	0.074306	49	0.092593	0.145347	0.794821	0.758964	0.148762	0.737500	0.255971	0.109091	1897	0.100000
7	2781	0.245784	0.001551	27.772606	0.246716	0.632506	0.033985	0.568114	0.014463	50	0.074074	0.477514	0.782793	0.669958	0.341881	0.770000	0.595863	0.122807	2781	0.100000
8	2836	0.168052	0.000099	36.408581	0.168258	0.656309	-0.002369	0.623908	-0.082326	54	0.000000	0.529199	0.834563	0.814268	0.109270	0.809917	0.503165	0.084746	2836	0.100000
9	2950	0.147459	0.003345	30.731443	0.148349	0.703341	-0.074200	0.613289	-0.063905	49	0.092593	0.298436	0.852410	0.837350	0.092592	0.760417	0.311213	0.075472	2950	0.100000
10	3251	0.197366	0.009365	38.630432	0.205347	0.678785	-0.036696	0.596958	-0.035575	54	0.000000	0.444400	0.806677	0.762422	0.186274	0.815126	0.541172	0.156250	3251	0.100000
