Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	236	0.257794	0.007468	22.265432	0.269760	0.869314	0.018365	0.643162	-0.071670	49	0.020000	0.357637	0.826273	0.808187	0.094293	0.750000	0.412279	0.092593	236	0.100000
2	410	0.193076	0.009547	31.656134	0.199611	0.806965	0.088770	0.612036	-0.019806	50	0.000000	0.512913	0.883158	0.859474	0.168536	0.795082	0.529772	0.107143	410	0.100000
3	560	0.251400	0.006581	24.908274	0.255070	0.850544	0.039560	0.658986	-0.098037	50	0.000000	0.480040	0.817452	0.817452	0.000000	0.770833	0.491796	0.000000	560	0.100000
4	749	0.560674	0.004818	24.071735	0.386478	0.931141	-0.051450	0.640284	-0.066874	46	0.080000	0.493959	0.721393	0.707573	0.047260	0.776786	0.676955	0.061224	749	0.100000
5	766	0.302246	0.007472	28.645700	0.306858	0.919001	-0.037741	0.653006	-0.088071	45	0.100000	0.579945	0.771306	0.738943	0.123968	0.777778	0.581931	0.062500	766	0.100000
6	799	0.454407	0.004028	23.767662	0.456909	0.872670	0.014576	0.624818	-0.041103	50	0.000000	0.257949	0.770041	0.759508	0.043795	0.740000	0.462278	0.038462	799	0.100000
7	1201	0.300439	0.000439	42.551128	0.300975	0.916682	-0.035122	0.650843	-0.084468	53	-0.060000	0.520292	0.773717	0.761068	0.052940	0.815603	0.598895	0.018519	1201	0.100000
8	1438	0.497859	0.000113	41.671509	0.497976	0.804899	0.091103	0.623267	-0.038519	54	-0.080000	0.552015	0.847134	0.832803	0.085715	0.842767	0.740463	0.114754	1438	0.100000
9	1959	0.164217	0.009718	31.742769	0.181482	0.848307	0.042086	0.658196	-0.096719	54	-0.080000	0.449775	0.834307	0.794161	0.195037	0.829787	0.468890	0.100000	1959	0.100000
10	2150	0.216050	0.001663	41.257675	0.218511	0.899396	-0.015603	0.615750	-0.025994	53	-0.060000	0.455063	0.832429	0.792043	0.194203	0.779661	0.550939	0.101695	2150	0.100000
11	2162	0.471795	0.009646	23.940758	0.471803	0.824265	0.069234	0.632215	-0.053429	49	0.020000	0.521944	0.848300	0.845684	0.016949	0.784314	0.681345	0.039216	2162	0.100000
12	2517	0.278332	0.006210	20.335411	0.281280	0.844974	0.045850	0.630261	-0.050174	54	-0.080000	0.443635	0.856629	0.828880	0.162160	0.764151	0.547953	0.068965	2517	0.100000
13	2677	0.175201	0.007740	35.844742	0.182088	0.819157	0.075002	0.644922	-0.074602	53	-0.060000	0.487259	0.728386	0.708213	0.069136	0.804878	0.470134	0.070175	2677	0.100000
14	2795	0.253663	0.008768	36.704720	0.260099	0.897815	-0.013818	0.641417	-0.068762	49	0.020000	0.594312	0.818330	0.764642	0.228110	0.798387	0.643232	0.092593	2795	0.100000
15	2863	0.377720	0.001978	24.623682	0.378071	0.919321	-0.038103	0.579508	0.034394	45	0.100000	0.438577	0.676107	0.653983	0.063939	0.736842	0.522202	0.042553	2863	0.100000
16	3048	0.557473	0.003560	22.691219	0.381150	0.842081	0.049118	0.631723	-0.052609	46	0.080000	0.321428	0.796546	0.790070	0.030850	0.737500	0.417369	0.098039	3048	0.100000
17	3358	0.151673	0.004694	31.516006	0.157122	0.809172	0.086278	0.583774	0.027286	48	0.040000	0.262218	0.812855	0.738339	0.284782	0.726316	0.338916	0.058824	3358	0.100000
18	3406	0.373500	0.004639	26.369864	0.377818	0.958307	-0.082126	0.647905	-0.079572	46	0.080000	0.585692	0.686231	0.663657	0.067115	0.780488	0.612503	0.061224	3406	0.100000
19	3445	0.391274	0.002387	16.624428	0.391595	0.956473	-0.080055	0.580746	0.032331	45	0.100000	0.414219	0.770667	0.758400	0.050772	0.731183	0.583911	0.081633	3445	0.100000
20	3654	0.287844	0.002931	26.926405	0.290114	0.828359	0.064612	0.634930	-0.057952	46	0.080000	0.391243	0.783228	0.773207	0.044186	0.768519	0.448283	0.132075	3654	0.100000
21	3843	0.276067	0.009502	25.967705	0.285627	0.938837	-0.060140	0.609844	-0.016153	53	-0.060000	0.524630	0.788258	0.784961	0.015334	0.785714	0.532472	0.036364	3843	0.100000
22	4307	0.250708	0.003034	29.567905	0.253610	0.949045	-0.071668	0.626637	-0.044135	45	0.100000	0.418951	0.672994	0.652786	0.058201	0.785714	0.478543	0.117647	4307	0.100000
23	5676	0.533646	0.004003	33.139896	0.372975	0.871081	0.016370	0.624490	-0.040557	48	0.040000	0.549977	0.817037	0.759260	0.239999	0.816176	0.636001	0.186441	5676	0.100000
24	5739	0.414667	0.001482	20.378225	0.414726	0.825444	0.067904	0.592573	0.012624	49	0.020000	0.394111	0.863065	0.835846	0.165816	0.755319	0.608127	0.092593	5739	0.100000
25	5879	0.219567	0.001190	37.630936	0.220335	0.806033	0.089823	0.639374	-0.065358	46	0.080000	0.526195	0.683979	0.676664	0.022624	0.743363	0.577943	0.041667	5879	0.100000
26	6002	0.116464	0.003442	42.491348	0.117959	0.968643	-0.093797	0.625012	-0.041426	49	0.020000	0.337904	0.724513	0.702177	0.074998	0.777778	0.387990	0.109091	6002	0.100000
27	6060	0.445460	0.007092	25.487188	0.448276	0.895138	-0.010795	0.588487	0.019433	50	0.000000	0.273447	0.793272	0.748423	0.178271	0.737374	0.403207	0.038462	6060	0.100000
28	6276	0.354378	0.006306	31.660063	0.355405	0.899925	-0.016201	0.629456	-0.048832	53	-0.060000	0.534931	0.794027	0.756690	0.153455	0.840000	0.670691	0.070175	6276	0.100000
29	6297	0.381726	0.008686	29.714500	0.382781	0.918166	-0.036798	0.643311	-0.071918	52	-0.040000	0.403055	0.860889	0.843215	0.112730	0.758929	0.445417	0.037037	6297	0.100000
30	6445	0.781841	0.009038	22.515314	0.782886	0.924169	-0.043577	0.642909	-0.071247	46	0.080000	0.439208	0.841727	0.796506	0.222223	0.767241	0.562748	0.080000	6445	0.100000
31	6508	0.344685	0.009136	24.506048	0.346491	0.852170	0.037724	0.641447	-0.068812	47	0.060000	0.478812	0.737744	0.706615	0.106101	0.788991	0.602790	0.145455	6508	0.100000
32	6591	0.322071	0.003782	27.921497	0.323810	0.858188	0.030929	0.645340	-0.075298	46	0.080000	0.474511	0.875233	0.828913	0.270742	0.798319	0.547688	0.098039	6591	0.100000
33	6954	0.345598	0.002395	24.453310	0.347240	0.866115	0.021978	0.647562	-0.079001	45	0.100000	0.590400	0.789507	0.739604	0.191645	0.810345	0.633026	0.100000	6954	0.100000
34	7054	0.686135	0.006396	30.514626	0.692421	0.799911	0.096736	0.641223	-0.068439	49	0.020000	0.425997	0.781659	0.776669	0.022345	0.823529	0.645326	0.057692	7054	0.100000
35	7119	0.185710	0.008151	35.152946	0.191936	0.802424	0.093898	0.613229	-0.021794	53	-0.060000	0.374306	0.793598	0.758830	0.144165	0.775862	0.408629	0.036364	7119	0.100000
36	7181	0.932146	0.007528	34.565891	0.380575	0.810634	0.084627	0.614959	-0.024677	46	0.080000	0.338365	0.688907	0.664857	0.071761	0.796610	0.475514	0.132075	7181	0.100000
37	7258	0.831490	0.002470	28.743612	0.317135	0.803773	0.092374	0.610694	-0.017569	45	0.100000	0.327230	0.803485	0.786544	0.079366	0.763441	0.455532	0.150943	7258	0.100000
38	8549	0.222299	0.009334	29.390570	0.227067	0.903318	-0.020033	0.585564	0.024304	53	-0.060000	0.369137	0.777526	0.762444	0.063489	0.794643	0.524203	0.070175	8549	0.100000
39	8610	0.292238	0.007297	31.001890	0.292338	0.869821	0.017793	0.610933	-0.017967	49	0.020000	0.472404	0.801688	0.788427	0.062678	0.782609	0.604315	0.109091	8610	0.100000
40	9523	0.900855	0.007444	27.181128	0.791287	0.871805	0.015553	0.580851	0.032157	46	0.080000	0.397935	0.794067	0.761552	0.136362	0.814815	0.694907	0.115385	9523	0.100000
41	9606	0.257027	0.006266	26.274124	0.264472	0.934139	-0.054835	0.609367	-0.015358	47	0.060000	0.430649	0.755879	0.726833	0.106330	0.752475	0.483925	0.145455	9606	0.100000
42	9678	0.296933	0.002869	26.942783	0.300658	0.848605	0.041750	0.588487	0.019433	47	0.060000	0.448891	0.783310	0.782835	0.002184	0.747899	0.550274	0.020833	9678	0.100000
43	9702	0.188255	0.009286	29.357157	0.194786	0.798740	0.098058	0.596585	0.005939	50	0.000000	0.356707	0.855308	0.843322	0.076501	0.773585	0.474228	0.090909	9702	0.100000
44	9802	0.317434	0.001536	28.747303	0.318281	0.833102	0.059256	0.622387	-0.037053	54	-0.080000	0.400818	0.865416	0.849330	0.106763	0.792453	0.471856	0.068965	9802	0.100000
45	10002	0.416144	0.008255	24.347219	0.416343	0.944996	-0.067095	0.635243	-0.058474	52	-0.040000	0.423254	0.839842	0.838964	0.005452	0.708861	0.503325	0.018868	10002	0.100000
46	10226	0.348112	0.003478	24.740154	0.352797	0.928583	-0.048562	0.631693	-0.052559	48	0.040000	0.393788	0.684130	0.672741	0.034802	0.774775	0.454511	0.076923	10226	0.100000
47	10403	0.260424	0.009260	32.726917	0.277604	0.830694	0.061976	0.585549	0.024329	54	-0.080000	0.402526	0.743221	0.705085	0.129312	0.788136	0.501225	0.100000	10403	0.100000
48	10405	0.168471	0.002567	47.171844	0.169505	0.910388	-0.028015	0.597316	0.004722	55	-0.100000	0.346680	0.859924	0.849149	0.071427	0.810811	0.421267	0.098361	10405	0.100000
49	10511	0.188215	0.009266	31.564342	0.197097	0.893960	-0.009465	0.576227	0.039861	49	0.020000	0.409302	0.772807	0.762347	0.044012	0.766355	0.464629	0.057692	10511	0.100000
50	10898	0.725872	0.003788	38.780464	0.246522	0.855563	0.033893	0.656898	-0.094557	50	0.000000	0.502653	0.808365	0.783396	0.115274	0.795455	0.521146	0.152542	10898	0.100000
51	11459	0.158472	0.006140	43.874561	0.164996	0.803952	0.092172	0.619299	-0.031908	55	-0.100000	0.510817	0.844031	0.841032	0.018869	0.847222	0.566049	0.051724	11459	0.100000
52	11621	0.112588	0.003034	35.572178	0.117764	0.850462	0.039653	0.617435	-0.028802	50	0.000000	0.301072	0.745245	0.740635	0.017776	0.745283	0.303940	0.074074	11621	0.100000
53	11696	0.422931	0.004224	27.941059	0.426600	0.928151	-0.048073	0.630276	-0.050199	48	0.040000	0.345967	0.843287	0.830387	0.076055	0.761905	0.520777	0.094340	11696	0.100000
54	11752	0.944949	0.000207	26.297495	0.264048	0.970716	-0.096138	0.632096	-0.053230	45	0.100000	0.299417	0.725490	0.691553	0.110026	0.744444	0.352400	0.100000	11752	0.100000
55	11845	0.222703	0.004526	28.319880	0.223569	0.826898	0.066262	0.597286	0.004771	53	-0.060000	0.291432	0.792087	0.747482	0.176639	0.745283	0.335108	0.145161	11845	0.100000
56	12096	0.261179	0.000486	32.668869	0.261432	0.965660	-0.090429	0.652812	-0.087748	53	-0.060000	0.414492	0.712338	0.671439	0.124481	0.827586	0.431592	0.053571	12096	0.100000
57	12629	0.692462	0.004287	24.287680	0.693234	0.966756	-0.091667	0.641984	-0.069707	46	0.080000	0.462971	0.817927	0.768067	0.214977	0.809160	0.658252	0.098039	12629	0.100000
58	13114	0.216982	0.009511	32.326385	0.218245	0.861797	0.026853	0.647413	-0.078752	49	0.020000	0.391784	0.766327	0.762732	0.015152	0.760870	0.421840	0.039216	13114	0.100000
59	13217	0.650821	0.006168	26.625275	0.463736	0.897039	-0.012942	0.591649	0.014165	48	0.040000	0.437079	0.855096	0.829087	0.152175	0.816000	0.575692	0.127273	13217	0.100000
