Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	37	0.682321	0.007246	28.704906	0.686569	1.306085	-0.057651	0.636078	0.019338	52	-0.083333	0.509667	0.709024	0.686925	0.070587	0.780303	0.699767	0.087719	37	0.100000
2	157	0.965648	0.009399	28.073591	0.407896	1.130417	0.084602	0.662491	-0.021384	48	0.000000	0.497068	0.874939	0.837469	0.230540	0.795276	0.613217	0.142857	157	0.100000
3	232	0.372692	0.009988	34.626755	0.377195	1.238792	-0.003158	0.656510	-0.012164	49	-0.020833	0.497158	0.651563	0.632031	0.053079	0.758621	0.644461	0.057692	232	0.100000
4	257	0.674702	0.004915	30.061440	0.567360	1.286227	-0.041570	0.660314	-0.018027	45	0.062500	0.395088	0.786494	0.768620	0.077251	0.773438	0.645426	0.134615	257	0.100000
5	783	0.457409	0.009230	33.886303	0.458686	1.270157	-0.028557	0.676302	-0.042676	48	0.000000	0.484749	0.830827	0.787594	0.203538	0.771429	0.585820	0.142857	783	0.100000
6	798	0.310870	0.008074	32.579468	0.312607	1.319627	-0.068618	0.710932	-0.096068	51	-0.062500	0.551755	0.585732	0.575375	0.024391	0.780303	0.517540	0.072727	798	0.100000
7	939	0.544751	0.002618	29.167616	0.546615	1.245884	-0.008901	0.708069	-0.091653	47	0.020833	0.541715	0.774744	0.762799	0.050359	0.804511	0.554896	0.060000	939	0.100000
8	1531	0.908440	0.009082	25.147694	0.687585	1.236055	-0.000942	0.660433	-0.018211	48	0.000000	0.415221	0.784795	0.782342	0.011267	0.815126	0.745680	0.040000	1531	0.100000
9	1720	0.507988	0.005472	26.748329	0.518041	1.271372	-0.029541	0.622521	0.040239	45	0.062500	0.597276	0.805117	0.764834	0.171297	0.772727	0.635632	0.100000	1720	0.100000
10	2622	0.281364	0.002153	33.421825	0.281974	1.134422	0.081359	0.687577	-0.060060	45	0.062500	0.538837	0.784861	0.739044	0.175574	0.797297	0.631420	0.134615	2622	0.100000
11	2677	0.175201	0.007740	35.844742	0.188147	1.246614	-0.009493	0.677331	-0.044263	48	0.000000	0.408802	0.792865	0.777956	0.067145	0.790698	0.403657	0.076923	2677	0.100000
12	2831	0.669603	0.003410	25.562706	0.508921	1.156890	0.063165	0.661656	-0.020096	48	0.000000	0.544025	0.785079	0.749012	0.143701	0.781513	0.562605	0.076923	2831	0.100000
13	2863	0.377720	0.001978	24.623682	0.378496	1.130403	0.084614	0.667696	-0.029409	46	0.041667	0.461089	0.778827	0.730950	0.177946	0.760000	0.553328	0.178571	2863	0.100000
14	3077	0.799092	0.006697	31.991056	0.799815	1.256428	-0.017440	0.586250	0.096160	45	0.062500	0.402900	0.750182	0.668119	0.247265	0.807453	0.807058	0.150943	3077	0.100000
15	3270	0.815341	0.007945	29.096279	0.557082	1.260119	-0.020429	0.620910	0.042722	49	-0.020833	0.407201	0.789546	0.775455	0.062753	0.823129	0.670946	0.075472	3270	0.100000
16	3300	0.656566	0.009236	25.708883	0.655547	1.136406	0.079753	0.685325	-0.056588	48	0.000000	0.505799	0.685100	0.655146	0.086859	0.805369	0.750478	0.058824	3300	0.100000
17	3393	0.237492	0.008154	27.881891	0.243849	1.208524	0.021353	0.678345	-0.045827	46	0.041667	0.349600	0.786260	0.776082	0.045455	0.774775	0.350103	0.080000	3393	0.100000
18	3489	0.892976	0.000219	30.185795	0.389798	1.285280	-0.040803	0.642566	0.009335	47	0.020833	0.378801	0.773006	0.752849	0.081559	0.718447	0.479187	0.060000	3489	0.100000
19	3578	0.740421	0.006709	21.071404	0.743968	1.343199	-0.087706	0.677465	-0.044470	44	0.083333	0.343837	0.601191	0.589286	0.028986	0.750000	0.630487	0.043478	3578	0.100000
20	3756	0.501094	0.007997	37.216152	0.509377	1.323229	-0.071534	0.695451	-0.072200	51	-0.062500	0.413615	0.845094	0.804851	0.206214	0.829114	0.731701	0.120690	3756	0.100000
21	3762	0.878717	0.001595	31.230524	0.774380	1.226040	0.007168	0.612528	0.055645	45	0.062500	0.424620	0.653340	0.634055	0.052699	0.777778	0.759550	0.134615	3762	0.100000
22	4292	0.923557	0.000648	30.770937	0.309916	1.175817	0.047838	0.686682	-0.058680	48	0.000000	0.308503	0.801900	0.751696	0.202185	0.754717	0.369032	0.186441	4292	0.100000
23	4602	0.571523	0.003855	30.746820	0.330248	1.166398	0.055465	0.712334	-0.098229	49	-0.020833	0.470462	0.830084	0.820798	0.051815	0.804688	0.556082	0.075472	4602	0.100000
24	4648	0.790756	0.002701	34.009598	0.337186	1.155272	0.064475	0.650291	-0.002575	48	0.000000	0.395743	0.780568	0.727033	0.196125	0.771930	0.496430	0.127273	4648	0.100000
25	4660	0.797184	0.007789	23.511019	0.404974	1.181566	0.043183	0.626742	0.033732	44	0.083333	0.431692	0.750001	0.725001	0.090909	0.718750	0.529935	0.083333	4660	0.100000
26	4742	0.460311	0.001353	29.616409	0.462221	1.199694	0.028503	0.643490	0.007910	50	-0.041667	0.528809	0.669508	0.653114	0.047260	0.787879	0.697350	0.056604	4742	0.100000
27	4811	0.609161	0.001962	21.473789	0.609387	1.157204	0.062911	0.670574	-0.033847	44	0.083333	0.377202	0.748212	0.697663	0.167192	0.779661	0.704903	0.043478	4811	0.100000
28	5278	0.750441	0.006453	29.798651	0.482434	1.329195	-0.076365	0.646324	0.003541	49	-0.020833	0.572800	0.564825	0.562814	0.004600	0.781955	0.654737	0.020000	5278	0.100000
29	5297	0.765682	0.007248	34.688423	0.416956	1.216547	0.014855	0.632215	0.025293	45	0.062500	0.379394	0.839167	0.833407	0.034574	0.784000	0.479931	0.062500	5297	0.100000
30	5390	0.860215	0.002011	32.250233	0.628356	1.129403	0.085423	0.641358	0.011198	48	0.000000	0.459795	0.739162	0.729769	0.034759	0.794872	0.667743	0.076923	5390	0.100000
31	5748	0.883454	0.005592	27.930233	0.883914	1.240507	-0.004547	0.644609	0.006185	44	0.083333	0.393397	0.806534	0.770291	0.157780	0.769841	0.665872	0.169811	5748	0.100000
32	5884	0.321187	0.001752	33.505829	0.321539	1.182125	0.042730	0.601656	0.072407	46	0.041667	0.374068	0.798817	0.778107	0.093333	0.752212	0.486586	0.098039	5884	0.100000
33	6060	0.445460	0.007092	25.487188	0.449704	1.350037	-0.093243	0.653781	-0.007956	46	0.041667	0.512532	0.819765	0.809542	0.053678	0.780488	0.662516	0.021277	6060	0.100000
34	6445	0.781841	0.009038	22.515314	0.782357	1.247010	-0.009813	0.687010	-0.059186	50	-0.041667	0.543683	0.723389	0.719640	0.013370	0.816901	0.663543	0.038462	6445	0.100000
35	6490	0.504633	0.002652	37.223289	0.301736	1.322625	-0.071045	0.710604	-0.095562	52	-0.083333	0.419654	0.877791	0.842538	0.223882	0.808219	0.504474	0.133333	6490	0.100000
36	6713	0.408227	0.009827	25.148144	0.410508	1.210768	0.019535	0.669844	-0.032720	50	-0.041667	0.494191	0.829749	0.824970	0.027300	0.740385	0.502114	0.038462	6713	0.100000
37	6844	0.493193	0.002071	16.897640	0.494352	1.240067	-0.004191	0.660000	-0.017544	45	0.062500	0.448660	0.736902	0.736333	0.002159	0.723809	0.515470	0.021739	6844	0.100000
38	7369	0.634575	0.006701	22.649382	0.561119	1.238322	-0.002778	0.669531	-0.032237	51	-0.062500	0.564463	0.644334	0.626137	0.048673	0.767241	0.603451	0.037736	7369	0.100000
39	7855	0.910050	0.009109	32.322769	0.914390	1.267017	-0.026015	0.629948	0.028788	52	-0.083333	0.465916	0.764008	0.596572	0.415033	0.856481	0.805854	0.133333	7855	0.100000
40	8002	0.524342	0.000264	31.737072	0.524394	1.116525	0.095852	0.616272	0.049873	48	0.000000	0.488336	0.812594	0.807096	0.028498	0.821138	0.678999	0.094340	8002	0.100000
41	8381	0.561915	0.002114	32.130177	0.562819	1.163139	0.058104	0.654035	-0.008347	52	-0.083333	0.473675	0.841785	0.747803	0.372654	0.798450	0.684709	0.161290	8381	0.100000
42	8419	0.409054	0.006955	31.942171	0.413219	1.313736	-0.063847	0.636421	0.018809	46	0.041667	0.479488	0.835977	0.721083	0.411928	0.807947	0.631224	0.163636	8419	0.100000
43	8549	0.222299	0.009334	29.390570	0.239934	1.189664	0.036625	0.684519	-0.055346	51	-0.062500	0.568890	0.796339	0.784897	0.053192	0.796992	0.544109	0.072727	8549	0.100000
44	8571	0.673743	0.005303	20.953829	0.676766	1.152565	0.066667	0.660314	-0.018027	46	0.041667	0.536531	0.770365	0.741573	0.111413	0.770492	0.673990	0.080000	8571	0.100000
45	8950	0.453049	0.005744	32.366955	0.370931	1.280887	-0.037247	0.628233	0.031432	52	-0.083333	0.312913	0.776078	0.764063	0.050926	0.747748	0.509130	0.071429	8950	0.100000
46	8953	0.783496	0.003352	32.130054	0.639175	1.217644	0.013967	0.677405	-0.044378	45	0.062500	0.418316	0.808247	0.762887	0.191303	0.801653	0.626944	0.134615	8953	0.100000
47	9065	0.961279	0.008705	24.784031	0.808120	1.145541	0.072356	0.659926	-0.017429	49	-0.020833	0.487550	0.762712	0.743221	0.075905	0.795918	0.670122	0.057692	9065	0.100000
48	9590	0.636472	0.008139	26.718729	0.522458	1.176212	0.047518	0.689322	-0.062750	49	-0.020833	0.445957	0.753750	0.735625	0.068556	0.777778	0.609008	0.125000	9590	0.100000
49	9613	0.777411	0.008925	29.667049	0.777936	1.231365	0.002856	0.661343	-0.019614	45	0.062500	0.589877	0.824074	0.787582	0.171795	0.800000	0.761938	0.100000	9613	0.100000
50	9846	0.922408	0.007947	21.757607	0.469315	1.351178	-0.094167	0.712483	-0.098459	44	0.083333	0.535548	0.803948	0.800735	0.016129	0.763158	0.628398	0.102041	9846	0.100000
51	10244	0.560621	0.002553	35.326530	0.331462	1.121462	0.091854	0.636809	0.018211	48	0.000000	0.495356	0.623201	0.623201	0.000000	0.798561	0.561977	0.000000	10244	0.100000
52	10406	0.880994	0.003644	31.244791	0.476943	1.153706	0.065743	0.637226	0.017567	50	-0.041667	0.371513	0.834532	0.786570	0.224722	0.786260	0.610440	0.122807	10406	0.100000
53	10511	0.188215	0.009266	31.564342	0.196952	1.152960	0.066347	0.687234	-0.059531	50	-0.041667	0.423856	0.767427	0.759609	0.032519	0.776786	0.462240	0.038462	10511	0.100000
54	10683	0.569831	0.001626	19.023626	0.570807	1.292886	-0.046963	0.634184	0.022258	49	-0.020833	0.383205	0.755720	0.729746	0.096109	0.756757	0.546837	0.109091	10683	0.100000
55	10730	0.373648	0.006953	25.029335	0.375231	1.265861	-0.025079	0.695914	-0.072913	52	-0.083333	0.518701	0.773286	0.753954	0.078569	0.763158	0.486766	0.037037	10730	0.100000
56	11190	0.974800	0.003804	27.016926	0.851482	1.320239	-0.069113	0.679732	-0.047965	44	0.083333	0.417184	0.617254	0.614824	0.006309	0.761194	0.561059	0.083333	11190	0.100000
57	11392	0.496503	0.005469	24.543991	0.497060	1.177569	0.046419	0.649874	-0.001932	46	0.041667	0.606146	0.675903	0.648195	0.078760	0.793893	0.651225	0.061224	11392	0.100000
58	11465	0.395332	0.004431	26.647127	0.397540	1.344251	-0.088557	0.682759	-0.052633	51	-0.062500	0.457924	0.818868	0.783648	0.162791	0.737864	0.551469	0.072727	11465	0.100000
59	11485	0.836754	0.008782	25.533489	0.391135	1.288583	-0.043479	0.650246	-0.002506	45	0.062500	0.335152	0.808696	0.765217	0.185187	0.730769	0.454892	0.166667	11485	0.100000
60	11692	0.373022	0.004937	33.641346	0.374484	1.189918	0.036419	0.688621	-0.061669	50	-0.041667	0.401434	0.835084	0.816702	0.100288	0.778626	0.436992	0.074074	11692	0.100000
61	12312	0.596207	0.007847	35.741539	0.596332	1.335832	-0.081740	0.660716	-0.018648	47	0.020833	0.333521	0.841468	0.726973	0.419355	0.817073	0.689385	0.096154	12312	0.100000
62	12413	0.577555	0.003838	22.103054	0.578792	1.137703	0.078702	0.680522	-0.049184	49	-0.020833	0.511501	0.758820	0.700983	0.193424	0.793651	0.651654	0.020000	12413	0.100000
63	12485	0.376246	0.001800	36.160786	0.362932	1.298046	-0.051142	0.688874	-0.062060	50	-0.041667	0.522655	0.815623	0.804710	0.055880	0.768000	0.623946	0.056604	12485	0.100000
64	12891	0.434747	0.001714	28.313940	0.436581	1.245138	-0.008297	0.617167	0.048494	52	-0.083333	0.236759	0.777931	0.760691	0.072043	0.733945	0.549833	0.071429	12891	0.100000
65	13083	0.756025	0.000249	39.728020	0.638943	1.353565	-0.096100	0.626518	0.034077	51	-0.062500	0.499455	0.737569	0.709945	0.095240	0.821656	0.664833	0.089286	13083	0.100000
66	13243	0.237822	0.006600	32.079533	0.239063	1.196689	0.030936	0.681701	-0.051000	48	0.000000	0.369383	0.735642	0.702596	0.111114	0.767241	0.399415	0.094340	13243	0.100000
67	13314	0.387649	0.005767	29.338446	0.390730	1.232670	0.001799	0.674497	-0.039894	50	-0.041667	0.559064	0.765271	0.739190	0.100000	0.804348	0.672434	0.056604	13314	0.100000
68	13520	0.382472	0.002456	34.795799	0.383217	1.295779	-0.049306	0.690545	-0.064635	51	-0.062500	0.596220	0.755119	0.710893	0.152975	0.801282	0.648827	0.135593	13520	0.100000
69	13737	0.802171	0.001437	29.717922	0.608704	1.277360	-0.034390	0.654586	-0.009197	49	-0.020833	0.455022	0.789866	0.756582	0.136735	0.814286	0.726164	0.057692	13737	0.100000
70	13906	0.772727	0.002770	24.753273	0.773373	1.294430	-0.048213	0.673975	-0.039089	45	0.062500	0.512964	0.817727	0.760543	0.238805	0.789062	0.684979	0.134615	13906	0.100000
71	14023	0.618835	0.005062	24.996155	0.621339	1.248195	-0.010773	0.691350	-0.065877	47	0.020833	0.530688	0.777861	0.744428	0.130815	0.793388	0.630536	0.078431	14023	0.100000
72	14395	0.657242	0.004668	21.170706	0.657933	1.299747	-0.052518	0.621760	0.041412	47	0.020833	0.346185	0.832209	0.793522	0.187364	0.720721	0.517414	0.060000	14395	0.100000
73	14627	0.541318	0.002380	23.710016	0.542642	1.297972	-0.051081	0.630992	0.027179	45	0.062500	0.454215	0.703830	0.677447	0.081795	0.735294	0.504235	0.100000	14627	0.100000
74	15127	0.533798	0.005196	28.486952	0.433431	1.191223	0.035363	0.674228	-0.039480	50	-0.041667	0.374279	0.689189	0.669369	0.059947	0.752212	0.499343	0.074074	15127	0.100000
75	15257	0.434174	0.004123	29.837074	0.435112	1.355630	-0.097772	0.669247	-0.031800	45	0.062500	0.503475	0.560846	0.551147	0.021610	0.823899	0.681823	0.081633	15257	0.100000
76	15280	0.388211	0.008766	22.180582	0.397515	1.210164	0.020024	0.710261	-0.095033	46	0.041667	0.414798	0.670955	0.664185	0.020161	0.754545	0.542349	0.098039	15280	0.100000
77	15463	0.900775	0.006635	24.598043	0.716181	1.170567	0.052090	0.704937	-0.086824	48	0.000000	0.585828	0.865064	0.861574	0.025210	0.812950	0.684519	0.076923	15463	0.100000
78	15493	0.451742	0.000177	34.571877	0.451805	1.201253	0.027241	0.673632	-0.038560	52	-0.083333	0.493664	0.750001	0.690626	0.191920	0.800000	0.648272	0.054545	15493	0.100000
79	15582	0.910580	0.007841	33.774738	0.697283	1.278061	-0.034958	0.670232	-0.033318	52	-0.083333	0.624467	0.849829	0.821957	0.156548	0.847953	0.741233	0.147541	15582	0.100000
80	15618	0.836498	0.003674	26.889538	0.507524	1.330723	-0.077603	0.642193	0.009910	45	0.062500	0.426563	0.684246	0.675676	0.026424	0.727273	0.487208	0.081633	15618	0.100000
81	15691	0.552510	0.006781	31.662497	0.556079	1.119963	0.093068	0.652648	-0.006208	51	-0.062500	0.428473	0.807781	0.781465	0.120420	0.825000	0.718447	0.089286	15691	0.100000
82	15707	0.411882	0.007096	28.395662	0.413400	1.131066	0.084077	0.642551	0.009358	45	0.062500	0.535574	0.762522	0.742487	0.077804	0.750000	0.597126	0.062500	15707	0.100000
83	15753	0.550551	0.009233	42.698963	0.554516	1.135742	0.080290	0.698240	-0.076500	52	-0.083333	0.493854	0.821115	0.814076	0.037857	0.841176	0.591332	0.054545	15753	0.100000
84	15801	0.321543	0.004260	20.334360	0.325914	1.137755	0.078660	0.691201	-0.065647	50	-0.041667	0.356825	0.739771	0.700491	0.131146	0.731183	0.370361	0.056604	15801	0.100000
85	16217	0.234070	0.000265	28.219271	0.234391	1.269694	-0.028183	0.697375	-0.075167	45	0.062500	0.489614	0.668601	0.641521	0.075539	0.761905	0.503921	0.062500	16217	0.100000
86	16232	0.521756	0.001809	26.020861	0.522919	1.200343	0.027977	0.585951	0.096620	44	0.083333	0.326238	0.762914	0.708610	0.186363	0.761905	0.580756	0.137255	16232	0.100000
87	16423	0.241885	0.005317	26.500988	0.247562	1.325921	-0.073714	0.703267	-0.084249	49	-0.020833	0.443375	0.763476	0.736927	0.100918	0.763636	0.453852	0.109091	16423	0.100000
88	16500	0.507607	0.005222	19.937134	0.466232	1.280917	-0.037271	0.705877	-0.088273	44	0.083333	0.480460	0.703125	0.700521	0.008695	0.745098	0.551237	0.043478	16500	0.100000
