Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	392	0.249167	0.003609	20.504982	0.252172	0.440045	-0.068809	0.498360	-0.070101	45	0.081633	0.260796	0.847054	0.844323	0.017545	0.750000	0.455490	0.042553	392	0.100000
2	2440	0.026147	0.009593	60.692566	0.036182	0.373445	0.092952	0.463461	0.004836	53	-0.081633	0.088789	0.922345	0.867274	0.414923	0.820755	0.175014	0.263889	2440	0.100000
3	3470	0.035429	0.004482	64.857460	0.040159	0.381611	0.073119	0.428457	0.079997	53	-0.081633	0.161765	0.900299	0.775353	0.556190	0.787037	0.342669	0.253521	3470	0.100000
4	3820	0.092463	0.006236	32.590504	0.101430	0.408397	0.008060	0.472708	-0.015019	45	0.081633	0.228229	0.848727	0.808786	0.208880	0.773810	0.402132	0.166667	3820	0.100000
5	3922	0.034702	0.007586	64.389359	0.038935	0.427383	-0.038054	0.487085	-0.045891	53	-0.081633	0.188620	0.884231	0.818962	0.360526	0.824561	0.298755	0.231884	3922	0.100000
6	5378	0.112800	0.005682	25.887045	0.114160	0.380462	0.075909	0.448934	0.036028	48	0.020408	0.198773	0.849732	0.703041	0.493977	0.777778	0.332761	0.172414	5378	0.100000
7	5573	0.075281	0.003099	33.538815	0.077354	0.404079	0.018547	0.455288	0.022385	51	-0.040816	0.120644	0.867896	0.801656	0.333967	0.780952	0.220233	0.238806	5573	0.100000
8	6935	0.092921	0.000578	22.964706	0.093253	0.407547	0.010125	0.444147	0.046308	46	0.061224	0.119441	0.779927	0.740830	0.150856	0.763158	0.243264	0.178571	6935	0.100000
9	6982	0.125670	0.000728	33.362816	0.126172	0.450947	-0.095289	0.495422	-0.063793	47	0.040816	0.181331	0.837688	0.815578	0.119893	0.777778	0.286806	0.160714	6982	0.100000
10	7096	0.087816	0.003942	25.385567	0.093682	0.392632	0.046349	0.483282	-0.037725	47	0.040816	0.151590	0.846458	0.802904	0.220983	0.780488	0.270552	0.129630	7096	0.100000
11	7182	0.043516	0.002359	62.193405	0.044320	0.404847	0.016681	0.490560	-0.053353	53	-0.081633	0.223449	0.912462	0.825356	0.498764	0.853659	0.357687	0.231884	7182	0.100000
12	9625	0.110601	0.005763	33.470924	0.126428	0.396913	0.035953	0.512036	-0.099468	46	0.061224	0.275693	0.724290	0.704732	0.066240	0.830000	0.413923	0.132075	9625	0.100000
13	9714	0.006308	0.009483	139.909744	0.025837	0.400612	0.026969	0.510306	-0.095753	47	0.040816	0.233365	0.767353	0.688089	0.254122	0.800000	0.335647	0.287879	9714	0.100000
14	10203	0.083697	0.009707	36.063007	0.092755	0.413102	-0.003369	0.479792	-0.030231	46	0.061224	0.218989	0.846824	0.778688	0.307872	0.770115	0.370592	0.192982	10203	0.100000
15	11657	0.082867	0.004759	28.551781	0.086043	0.419530	-0.018982	0.465027	0.001473	50	-0.020408	0.157837	0.849328	0.805749	0.224346	0.753086	0.244420	0.152542	11657	0.100000
16	11690	0.041420	0.002491	56.017475	0.042516	0.380433	0.075981	0.463729	0.004259	48	0.020408	0.147069	0.871168	0.769880	0.440154	0.796116	0.272405	0.200000	11690	0.100000
17	12745	0.067501	0.009579	37.202530	0.073874	0.417651	-0.014418	0.478479	-0.027413	48	0.020408	0.182287	0.887839	0.796220	0.449597	0.807692	0.296748	0.213115	12745	0.100000
18	12904	0.090961	0.005830	31.080538	0.095247	0.415257	-0.008603	0.458584	0.015308	45	0.081633	0.158697	0.836315	0.605253	0.585342	0.765432	0.290772	0.134615	12904	0.100000
