Acceptancenum	Simnum	Time	T0	T1	TMRCA	Variance	epsilonV	Heterozygosis	epsilonH	Numberofconfig	epsilonC	SASHloc	SH	MASH	SASH	SHchanges	SHdist	HBC	Simnum	Alpha
1	1832	0.314275	0.007522	15.989201	0.320922	0.440649	0.092903	0.487443	-0.001624	40	0.090909	0.296040	0.871676	0.854913	0.115539	0.746667	0.545598	0.069767	1832	0.100000
2	2726	0.195585	0.002304	16.167967	0.197350	0.462371	0.048186	0.533379	-0.096016	41	0.068182	0.199556	0.835065	0.833766	0.007814	0.719298	0.277382	0.023810	2726	0.100000
3	2934	0.110919	0.006227	22.529158	0.111864	0.487547	-0.003638	0.466921	0.040545	41	0.068182	0.114059	0.830655	0.829087	0.009174	0.683333	0.198659	0.046512	2934	0.100000
4	4089	0.050485	0.008403	32.447075	0.062745	0.437330	0.099734	0.453230	0.068679	40	0.090909	0.122506	0.680863	0.658186	0.066343	0.750000	0.227306	0.148936	4089	0.100000
5	4099	0.085113	0.003123	26.354048	0.088801	0.450828	0.071949	0.505265	-0.038247	41	0.068182	0.152711	0.825389	0.769455	0.242617	0.780488	0.257570	0.293103	4099	0.100000
6	4142	0.204391	0.001222	24.286758	0.205175	0.510030	-0.049921	0.519852	-0.068219	47	-0.068182	0.242472	0.856517	0.834144	0.134895	0.779070	0.378072	0.113208	4142	0.100000
7	5060	0.153183	0.002518	31.185490	0.155104	0.475347	0.021476	0.455810	0.063377	40	0.090909	0.179645	0.773969	0.694364	0.260456	0.746835	0.295218	0.166667	5060	0.100000
8	5215	0.140929	0.001583	24.260683	0.141721	0.455824	0.061664	0.447353	0.080754	43	0.022727	0.109544	0.753115	0.739271	0.053097	0.720000	0.223652	0.085106	5215	0.100000
9	5926	0.150944	0.001807	33.213383	0.153034	0.473676	0.024914	0.483356	0.006773	47	-0.068182	0.398135	0.785348	0.752683	0.132077	0.809524	0.564851	0.175439	5926	0.100000
10	6415	0.099278	0.000840	28.718885	0.099646	0.498717	-0.026634	0.490873	-0.008673	45	-0.022727	0.149509	0.870527	0.801789	0.346792	0.743902	0.282156	0.150943	6415	0.100000
11	7814	0.143163	0.001408	20.912643	0.143805	0.492222	-0.013263	0.503819	-0.035274	47	-0.068182	0.167993	0.748579	0.737208	0.043271	0.694444	0.233475	0.078431	7814	0.100000
12	7848	0.096058	0.001831	36.646641	0.097791	0.505585	-0.040772	0.499926	-0.027275	41	0.068182	0.250029	0.789396	0.732941	0.211398	0.777778	0.387523	0.180000	7848	0.100000
13	8131	0.142172	0.007816	23.536959	0.145201	0.499157	-0.027539	0.491679	-0.010328	40	0.090909	0.136191	0.760323	0.740126	0.077720	0.710526	0.247410	0.148936	8131	0.100000
14	8327	0.452786	0.005354	23.102232	0.260744	0.515787	-0.061772	0.466474	0.041465	42	0.045455	0.338907	0.749605	0.708487	0.141048	0.776471	0.513486	0.125000	8327	0.100000
15	8657	0.125185	0.008172	20.739389	0.132352	0.443423	0.087193	0.505355	-0.038431	42	0.045455	0.220377	0.838590	0.800093	0.192575	0.714286	0.294623	0.125000	8657	0.100000
